universe,screen_rule,holding_budget,controller,split_id,cost_bps,train_start,train_end,validation_end,evaluation_start,evaluation_end,selected_symbols,turnover,ann_return,ann_vol,sharpe,max_dd,calmar
liquid_us_equity_500,momentum_21_top10,10,EW,6,10.0,2021-04-15,2023-10-13,2024-01-16,2024-01-17,2024-04-16,ALL AMGN ACGL AIZ AFL AOS ARES AAPL AXON ANET,1.0000333894311098e-12,0.21382522093672485,0.11552392655355744,1.850917184984563,-0.04874030845955735,4.38703052340674
liquid_us_equity_500,momentum_21_top10,10,EW,6,25.0,2021-04-15,2023-10-13,2024-01-16,2024-01-17,2024-04-16,ALL AMGN ACGL AIZ AFL AOS ARES AAPL AXON ANET,1.0000333894311098e-12,0.21382522093672351,0.11552392655355752,1.85091718498455,-0.04874030845955735,4.387030523406713
liquid_us_equity_500,momentum_21_top10,10,EW,7,0.0,2021-04-15,2024-01-16,2024-04-16,2024-04-17,2024-07-17,ALGN AMD ANET AMGN ALLE GOOG GOOGL APP ABT ABBV,1.0000333894311098e-12,0.3533926686248461,0.15012321442695903,2.3540174647301586,-0.035578361382315626,9.9327977704608
liquid_us_equity_500,momentum_21_top10,10,EW,7,10.0,2021-04-15,2024-01-16,2024-04-16,2024-04-17,2024-07-17,ALGN AMD ANET AMGN ALLE GOOG GOOGL APP ABT ABBV,1.0000333894311098e-12,0.3533926686248461,0.15012321442695903,2.3540174647301586,-0.035578361382315626,9.9327977704608
liquid_us_equity_500,momentum_21_top10,10,EW,7,25.0,2021-04-15,2024-01-16,2024-04-16,2024-04-17,2024-07-17,ALGN AMD ANET AMGN ALLE GOOG GOOGL APP ABT ABBV,1.0000333894311098e-12,0.35339266862484564,0.15012321442695908,2.3540174647301546,-0.03557836138231518,9.932797770460912
liquid_us_equity_500,momentum_21_top10,10,EW,8,0.0,2021-04-15,2024-04-16,2024-07-17,2024-07-18,2024-10-15,APP GOOG GOOGL AES AMAT AMZN MMM APH ADM APA,1.0000333894311098e-12,0.16861534962162272,0.25634550453228905,0.6577659706910379,-0.09705404903716586,1.7373345191947205
liquid_us_equity_500,momentum_21_top10,10,EW,8,10.0,2021-04-15,2024-04-16,2024-07-17,2024-07-18,2024-10-15,APP GOOG GOOGL AES AMAT AMZN MMM APH ADM APA,1.0000333894311098e-12,0.16861534962162272,0.25634550453228905,0.6577659706910379,-0.09705404903716586,1.7373345191947205
liquid_us_equity_500,momentum_21_top10,10,EW,8,25.0,2021-04-15,2024-04-16,2024-07-17,2024-07-18,2024-10-15,APP GOOG GOOGL AES AMAT AMZN MMM APH ADM APA,1.0000333894311098e-12,0.16861534962162228,0.25634550453228916,0.6577659706910359,-0.09705404903716564,1.73733451919472
liquid_us_equity_500,momentum_21_top10,10,MRH_tau21_k5,0,0.0,2021-04-15,2022-04-12,2022-07-14,2022-07-15,2022-10-12,ALB AJG AZO ABNB ADM APD T ALL AES APP,14.199999999985799,0.2507147480336456,0.2515284671731601,0.99676490239989,-0.10593767268273468,2.3666250322689923
liquid_us_equity_500,momentum_21_top10,10,MRH_tau21_k5,0,10.0,2021-04-15,2022-04-12,2022-07-14,2022-07-15,2022-10-12,ALB AJG AZO ABNB ADM APD T ALL AES APP,14.199999999985799,0.2365006274190944,0.2523578392635615,0.9371637834129535,-0.10646125303618259,2.221471386744756
liquid_us_equity_500,momentum_21_top10,10,MRH_tau21_k5,0,25.0,2021-04-15,2022-04-12,2022-07-14,2022-07-15,2022-10-12,ALB AJG AZO ABNB ADM APD T ALL AES APP,14.199999999985799,0.21517944649726672,0.25372705877871177,0.8480744920630936,-0.1080715551432444,1.9910830949926104
liquid_us_equity_500,momentum_21_top10,10,MRH_tau21_k5,1,0.0,2021-04-15,2022-07-14,2022-10-12,2022-10-13,2023-01-12,AAPL ABBV ANET AMT AJG AZO AMZN AON AES GOOG,13.7999999999862,0.2960336645411168,0.2170655340749351,1.363798568028569,-0.0639622702968411,4.628254487569506
liquid_us_equity_500,momentum_21_top10,10,MRH_tau21_k5,1,10.0,2021-04-15,2022-07-14,2022-10-12,2022-10-13,2023-01-12,AAPL ABBV ANET AMT AJG AZO AMZN AON AES GOOG,13.7999999999862,0.2846979260243252,0.21650776715302103,1.314954792461531,-0.06471110048060402,4.399522244336715
liquid_us_equity_500,momentum_21_top10,10,MRH_tau21_k5,1,25.0,2021-04-15,2022-07-14,2022-10-12,2022-10-13,2023-01-12,AAPL ABBV ANET AMT AJG AZO AMZN AON AES GOOG,13.7999999999862,0.2676943182491387,0.21576217527727673,1.24069159899729,-0.06583434575624647,4.0661802767239195
liquid_us_equity_500,momentum_21_top10,10,MRH_tau21_k5,2,0.0,2021-04-15,2022-10-12,2023-01-12,2023-01-13,2023-04-14,AMGN ALL MO AZO APA AXON ABBV ADM ACGL AON,17.799999999982198,0.1938440067035807,0.141840044915829,1.366638080361899,-0.052687382309627995,3.6791352730476965
liquid_us_equity_500,momentum_21_top10,10,MRH_tau21_k5,2,10.0,2021-04-15,2022-10-12,2023-01-12,2023-01-13,2023-04-14,AMGN ALL MO AZO APA AXON ABBV ADM ACGL AON,17.799999999982198,0.1826683560442186,0.142103873099434,1.2854565611671616,-0.05306630735670348,3.442266197512256
liquid_us_equity_500,momentum_21_top10,10,MRH_tau21_k5,2,25.0,2021-04-15,2022-10-12,2023-01-12,2023-01-13,2023-04-14,AMGN ALL MO AZO APA AXON ABBV ADM ACGL AON,17.799999999982198,0.16590488005517523,0.14265454882201437,1.1629834549545741,-0.05363469492731743,3.093238066831675
liquid_us_equity_500,momentum_21_top10,10,MRH_tau21_k5,3,0.0,2021-04-15,2023-01-12,2023-04-14,2023-04-17,2023-07-17,ALGN BKR AXON ARES AMT AVY APO BALL ALL APTV,20.599999999979396,0.2832944223930105,0.18711944736404879,1.5139763738203826,-0.09811315676065835,2.8874254151377907
liquid_us_equity_500,momentum_21_top10,10,MRH_tau21_k5,3,10.0,2021-04-15,2023-01-12,2023-04-14,2023-04-17,2023-07-17,ALGN BKR AXON ARES AMT AVY APO BALL ALL APTV,20.599999999979396,0.2704165763418871,0.18680585154150262,1.447580865957837,-0.09919542097254486,2.726099387329647
liquid_us_equity_500,momentum_21_top10,10,MRH_tau21_k5,3,25.0,2021-04-15,2023-01-12,2023-04-14,2023-04-17,2023-07-17,ALGN BKR AXON ARES AMT AVY APO BALL ALL APTV,20.599999999979396,0.2510998072652102,0.186473102393395,1.34657387066006,-0.10081881729037367,2.4906045717587975
liquid_us_equity_500,momentum_21_top10,10,MRH_tau21_k5,4,0.0,2021-04-15,2023-04-14,2023-07-17,2023-07-18,2023-10-13,APA APP AKAM ACN ADBE AON GOOG GOOGL AJG APO,20.999999999978996,0.44486317225929506,0.18910968621618698,2.3524081772753966,-0.04952321551334604,8.982921800189361
liquid_us_equity_500,momentum_21_top10,10,MRH_tau21_k5,4,10.0,2021-04-15,2023-04-14,2023-07-17,2023-07-18,2023-10-13,APA APP AKAM ACN ADBE AON GOOG GOOGL AJG APO,20.999999999978996,0.43216835668171116,0.18981390642129073,2.2768002873311057,-0.05028359694093554,8.594618980435172
liquid_us_equity_500,momentum_21_top10,10,MRH_tau21_k5,4,25.0,2021-04-15,2023-04-14,2023-07-17,2023-07-18,2023-10-13,APA APP AKAM ACN ADBE AON GOOG GOOGL AJG APO,20.999999999978996,0.413126133315334,0.19099697752983857,2.1629982770205367,-0.05142416908231806,8.033695841462835
liquid_us_equity_500,momentum_21_top10,10,MRH_tau21_k5,5,0.0,2021-04-15,2023-07-17,2023-10-13,2023-10-16,2024-01-16,APP ABNB BKR ACGL ALGN ADBE ADM ADP APTV ARES,22.999999999977,-0.05464084792953949,0.20884099049943522,-0.26163852124339365,-0.09391735704256776,-0.5817971208899319
liquid_us_equity_500,momentum_21_top10,10,MRH_tau21_k5,5,10.0,2021-04-15,2023-07-17,2023-10-13,2023-10-16,2024-01-16,APP ABNB BKR ACGL ALGN ADBE ADM ADP APTV ARES,22.999999999977,-0.06586848627076147,0.20871573862162823,-0.315589455330228,-0.09500465621411536,-0.6933185055858526
liquid_us_equity_500,momentum_21_top10,10,MRH_tau21_k5,5,25.0,2021-04-15,2023-07-17,2023-10-13,2023-10-16,2024-01-16,APP ABNB BKR ACGL ALGN ADBE ADM ADP APTV ARES,22.999999999977,-0.08270994378259777,0.208623163510388,-0.3964561863145313,-0.09663560497143686,-0.855895131056394
liquid_us_equity_500,momentum_21_top10,10,MRH_tau21_k5,6,0.0,2021-04-15,2023-10-13,2024-01-16,2024-01-17,2024-04-16,ALL AMGN ACGL AIZ AFL AOS ARES AAPL AXON ANET,24.5999999999754,0.1903166650633632,0.15851634077072446,1.2006122784365405,-0.0582329734681617,3.2681941815000872
liquid_us_equity_500,momentum_21_top10,10,MRH_tau21_k5,6,10.0,2021-04-15,2023-10-13,2024-01-16,2024-01-17,2024-04-16,ALL AMGN ACGL AIZ AFL AOS ARES AAPL AXON ANET,24.5999999999754,0.17908677898584857,0.15840748632284127,1.1305449202049167,-0.05823297346816225,3.0753500691611677
liquid_us_equity_500,momentum_21_top10,10,MRH_tau21_k5,6,25.0,2021-04-15,2023-10-13,2024-01-16,2024-01-17,2024-04-16,ALL AMGN ACGL AIZ AFL AOS ARES AAPL AXON ANET,24.5999999999754,0.1622419498695793,0.1583700431637315,1.0244484791913604,-0.05823297346816192,2.786083900652897
liquid_us_equity_500,momentum_21_top10,10,MRH_tau21_k5,7,0.0,2021-04-15,2024-01-16,2024-04-16,2024-04-17,2024-07-17,ALGN AMD ANET AMGN ALLE GOOG GOOGL APP ABT ABBV,28.1999999999718,0.377430294220523,0.22964696268132379,1.6435239979316925,-0.05689479840052625,6.63382778082571
liquid_us_equity_500,momentum_21_top10,10,MRH_tau21_k5,7,10.0,2021-04-15,2024-01-16,2024-04-16,2024-04-17,2024-07-17,ALGN AMD ANET AMGN ALLE GOOG GOOGL APP ABT ABBV,28.1999999999718,0.36944648247534095,0.22976995841125653,1.6078972422168212,-0.057649282561805126,6.408518303291167
liquid_us_equity_500,momentum_21_top10,10,MRH_tau21_k5,7,25.0,2021-04-15,2024-01-16,2024-04-16,2024-04-17,2024-07-17,ALGN AMD ANET AMGN ALLE GOOG GOOGL APP ABT ABBV,28.1999999999718,0.3574707648575717,0.22999936127289333,1.554225032963808,-0.058781008803723056,6.08139894374948
liquid_us_equity_500,momentum_21_top10,10,MRH_tau21_k5,8,0.0,2021-04-15,2024-04-16,2024-07-17,2024-07-18,2024-10-15,APP GOOG GOOGL AES AMAT AMZN MMM APH ADM APA,32.1999999999678,-0.083178890183909,0.2667147536377286,-0.3118646008483534,-0.15466086869936413,-0.5378147095827942
liquid_us_equity_500,momentum_21_top10,10,MRH_tau21_k5,8,10.0,2021-04-15,2024-04-16,2024-07-17,2024-07-18,2024-10-15,APP GOOG GOOGL AES AMAT AMZN MMM APH ADM APA,32.1999999999678,-0.10028138653472007,0.2685526257704786,-0.3734142842455513,-0.1570261952158717,-0.6386283918821293
liquid_us_equity_500,momentum_21_top10,10,MRH_tau21_k5,8,25.0,2021-04-15,2024-04-16,2024-07-17,2024-07-18,2024-10-15,APP GOOG GOOGL AES AMAT AMZN MMM APH ADM APA,32.1999999999678,-0.1259351310609329,0.27145246428541786,-0.4639306973763733,-0.16056809854888732,-0.7843097863041941
liquid_us_equity_500,momentum_21_top10,10,MRH_tau63_k5,0,0.0,2021-04-15,2022-04-12,2022-07-14,2022-07-15,2022-10-12,ALB AJG AZO ABNB ADM APD T ALL AES APP,7.3999999999926,0.4034314678120734,0.24473815330087573,1.6484208218832768,-0.11616782526433755,3.4728330920424852
liquid_us_equity_500,momentum_21_top10,10,MRH_tau63_k5,0,10.0,2021-04-15,2022-04-12,2022-07-14,2022-07-15,2022-10-12,ALB AJG AZO ABNB ADM APD T ALL AES APP,7.3999999999926,0.398720758760982,0.24513805333032063,1.6265151547976273,-0.11687489100412518,3.4115176949640738
liquid_us_equity_500,momentum_21_top10,10,MRH_tau63_k5,0,25.0,2021-04-15,2022-04-12,2022-07-14,2022-07-15,2022-10-12,ALB AJG AZO ABNB ADM APD T ALL AES APP,7.3999999999926,0.39165469518434204,0.2457597936613619,1.5936483724527308,-0.11793548961380684,3.320923128937175
liquid_us_equity_500,momentum_21_top10,10,MRH_tau63_k5,1,0.0,2021-04-15,2022-07-14,2022-10-12,2022-10-13,2023-01-12,AAPL ABBV ANET AMT AJG AZO AMZN AON AES GOOG,8.5999999999914,0.5800920548978459,0.23722863611464878,2.4452868102106,-0.06682524244653454,8.680732514413014
liquid_us_equity_500,momentum_21_top10,10,MRH_tau63_k5,1,10.0,2021-04-15,2022-07-14,2022-10-12,2022-10-13,2023-01-12,AAPL ABBV ANET AMT AJG AZO AMZN AON AES GOOG,8.5999999999914,0.5735641600818959,0.2367401208165292,2.4227585848195905,-0.06719851234955543,8.535369906550544
liquid_us_equity_500,momentum_21_top10,10,MRH_tau63_k5,1,25.0,2021-04-15,2022-07-14,2022-10-12,2022-10-13,2023-01-12,AAPL ABBV ANET AMT AJG AZO AMZN AON AES GOOG,8.5999999999914,0.563772317857969,0.23603650594666917,2.3884962861760077,-0.0677584172040876,8.320328914289316
liquid_us_equity_500,momentum_21_top10,10,MRH_tau63_k5,2,0.0,2021-04-15,2022-10-12,2023-01-12,2023-01-13,2023-04-14,AMGN ALL MO AZO APA AXON ABBV ADM ACGL AON,11.399999999988596,0.17460810225553702,0.15689255302146612,1.1129151695972093,-0.05690440450300738,3.068446173498584
liquid_us_equity_500,momentum_21_top10,10,MRH_tau63_k5,2,10.0,2021-04-15,2022-10-12,2023-01-12,2023-01-13,2023-04-14,AMGN ALL MO AZO APA AXON ABBV ADM ACGL AON,11.399999999988596,0.1681764834600945,0.1567269085922141,1.0730543017127827,-0.056904404503007266,2.9554212002737215
liquid_us_equity_500,momentum_21_top10,10,MRH_tau63_k5,2,25.0,2021-04-15,2022-10-12,2023-01-12,2023-01-13,2023-04-14,AMGN ALL MO AZO APA AXON ABBV ADM ACGL AON,11.399999999988596,0.15852905526693872,0.15653906738098175,1.0127124041189095,-0.056904404503007044,2.7858837404365695
liquid_us_equity_500,momentum_21_top10,10,MRH_tau63_k5,3,0.0,2021-04-15,2023-01-12,2023-04-14,2023-04-17,2023-07-17,ALGN BKR AXON ARES AMT AVY APO BALL ALL APTV,10.999999999988999,0.25092976775857156,0.18561168419370808,1.351907175710686,-0.10622312500195907,2.3622894520527558
liquid_us_equity_500,momentum_21_top10,10,MRH_tau63_k5,3,10.0,2021-04-15,2023-01-12,2023-04-14,2023-04-17,2023-07-17,ALGN BKR AXON ARES AMT AVY APO BALL ALL APTV,10.999999999988999,0.24129562618108746,0.18549426400810273,1.3008252706361119,-0.10658063575195775,2.2639724793947025
liquid_us_equity_500,momentum_21_top10,10,MRH_tau63_k5,3,25.0,2021-04-15,2023-01-12,2023-04-14,2023-04-17,2023-07-17,ALGN BKR AXON ARES AMT AVY APO BALL ALL APTV,10.999999999988999,0.2268444138148622,0.18540681156117195,1.2234955765840085,-0.107116901876956,2.1177275466136813
liquid_us_equity_500,momentum_21_top10,10,MRH_tau63_k5,4,0.0,2021-04-15,2023-04-14,2023-07-17,2023-07-18,2023-10-13,APA APP AKAM ACN ADBE AON GOOG GOOGL AJG APO,11.3999999999886,0.48377032076448767,0.21153638224397778,2.2869367228008985,-0.062312299803172766,7.763640922977005
liquid_us_equity_500,momentum_21_top10,10,MRH_tau63_k5,4,10.0,2021-04-15,2023-04-14,2023-07-17,2023-07-18,2023-10-13,APA APP AKAM ACN ADBE AON GOOG GOOGL AJG APO,11.3999999999886,0.4773250666031603,0.2113881044314677,2.258050744551956,-0.06306244996332966,7.56908535702549
liquid_us_equity_500,momentum_21_top10,10,MRH_tau63_k5,4,25.0,2021-04-15,2023-04-14,2023-07-17,2023-07-18,2023-10-13,APA APP AKAM ACN ADBE AON GOOG GOOGL AJG APO,11.3999999999886,0.46765718536116685,0.2112108523502721,2.214172141985346,-0.06418767520356405,7.285778521667258
liquid_us_equity_500,momentum_21_top10,10,MRH_tau63_k5,5,0.0,2021-04-15,2023-07-17,2023-10-13,2023-10-16,2024-01-16,APP ABNB BKR ACGL ALGN ADBE ADM ADP APTV ARES,13.399999999986605,0.05181685670407843,0.21178761331999274,0.24466424589970226,-0.0895083837445152,0.578905064931135
liquid_us_equity_500,momentum_21_top10,10,MRH_tau63_k5,5,10.0,2021-04-15,2023-07-17,2023-10-13,2023-10-16,2024-01-16,APP ABNB BKR ACGL ALGN ADBE ADM ADP APTV ARES,13.399999999986605,0.04699266273409908,0.21167776193079382,0.22200094287297364,-0.0898725803910162,0.5228809780371417
liquid_us_equity_500,momentum_21_top10,10,MRH_tau63_k5,5,25.0,2021-04-15,2023-07-17,2023-10-13,2023-10-16,2024-01-16,APP ABNB BKR ACGL ALGN ADBE ADM ADP APTV ARES,13.399999999986605,0.03975637177911784,0.21152951664525435,0.18794715938203238,-0.09041887536076954,0.4396910669376389
liquid_us_equity_500,momentum_21_top10,10,MRH_tau63_k5,6,0.0,2021-04-15,2023-10-13,2024-01-16,2024-01-17,2024-04-16,ALL AMGN ACGL AIZ AFL AOS ARES AAPL AXON ANET,15.399999999984601,0.25464064947829534,0.17641474908544663,1.4434204101240793,-0.054154809927098535,4.702087401218512
liquid_us_equity_500,momentum_21_top10,10,MRH_tau63_k5,6,10.0,2021-04-15,2023-10-13,2024-01-16,2024-01-17,2024-04-16,ALL AMGN ACGL AIZ AFL AOS ARES AAPL AXON ANET,15.399999999984601,0.24986664043056184,0.17659903441806243,1.4148811246478183,-0.054154809927098535,4.6139325530328765
liquid_us_equity_500,momentum_21_top10,10,MRH_tau63_k5,6,25.0,2021-04-15,2023-10-13,2024-01-16,2024-01-17,2024-04-16,ALL AMGN ACGL AIZ AFL AOS ARES AAPL AXON ANET,15.399999999984601,0.24270562685895847,0.17690809981269015,1.371930551029391,-0.05415480992709876,4.481700280754347
liquid_us_equity_500,momentum_21_top10,10,MRH_tau63_k5,7,0.0,2021-04-15,2024-01-16,2024-04-16,2024-04-17,2024-07-17,ALGN AMD ANET AMGN ALLE GOOG GOOGL APP ABT ABBV,15.399999999984605,0.4659430877477462,0.22726810463425443,2.050191286170773,-0.05932759928525977,7.853732383465216
liquid_us_equity_500,momentum_21_top10,10,MRH_tau63_k5,7,10.0,2021-04-15,2024-01-16,2024-04-16,2024-04-17,2024-07-17,ALGN AMD ANET AMGN ALLE GOOG GOOGL APP ABT ABBV,15.399999999984605,0.46262565871393635,0.22675670819750365,2.040185105831366,-0.05932759928525988,7.797815254275412
liquid_us_equity_500,momentum_21_top10,10,MRH_tau63_k5,7,25.0,2021-04-15,2024-01-16,2024-04-16,2024-04-17,2024-07-17,ALGN AMD ANET AMGN ALLE GOOG GOOGL APP ABT ABBV,15.399999999984605,0.45764951516321295,0.2260102701367405,2.0249058367316732,-0.05932759928525988,7.713939560490583
liquid_us_equity_500,momentum_21_top10,10,MRH_tau63_k5,8,0.0,2021-04-15,2024-04-16,2024-07-17,2024-07-18,2024-10-15,APP GOOG GOOGL AES AMAT AMZN MMM APH ADM APA,15.7999999999842,0.28102008372820597,0.2777602982030834,1.0117359663897232,-0.1322645331813641,2.124682081936056
liquid_us_equity_500,momentum_21_top10,10,MRH_tau63_k5,8,10.0,2021-04-15,2024-04-16,2024-07-17,2024-07-18,2024-10-15,APP GOOG GOOGL AES AMAT AMZN MMM APH ADM APA,15.7999999999842,0.2748200683440021,0.2784966794236409,0.9867983665434198,-0.13295872155481814,2.0669578131332162
liquid_us_equity_500,momentum_21_top10,10,MRH_tau63_k5,8,25.0,2021-04-15,2024-04-16,2024-07-17,2024-07-18,2024-10-15,APP GOOG GOOGL AES AMAT AMZN MMM APH ADM APA,15.7999999999842,0.26552004526769624,0.27962101090623265,0.949571151345939,-0.13400000411499935,1.9814928142677097
liquid_us_equity_500,momentum_21_top10,10,MRH_tau126_k5,0,0.0,2021-04-15,2022-04-12,2022-07-14,2022-07-15,2022-10-12,ALB AJG AZO ABNB ADM APD T ALL AES APP,4.9999999999949996,0.08205063140184166,0.22453421635047888,0.365425959281868,-0.10977835713404349,0.7474208354284928
liquid_us_equity_500,momentum_21_top10,10,MRH_tau126_k5,0,10.0,2021-04-15,2022-04-12,2022-07-14,2022-07-15,2022-10-12,ALB AJG AZO ABNB ADM APD T ALL AES APP,4.9999999999949996,0.07732163139595638,0.22486054223584573,0.34386482673564606,-0.10977835713404327,0.7043431274967941
liquid_us_equity_500,momentum_21_top10,10,MRH_tau126_k5,0,25.0,2021-04-15,2022-04-12,2022-07-14,2022-07-15,2022-10-12,ALB AJG AZO ABNB ADM APD T ALL AES APP,4.9999999999949996,0.07022813138712802,0.22536415117639202,0.31162068598855813,-0.10977835713404349,0.6397265655992384
liquid_us_equity_500,momentum_21_top10,10,MRH_tau126_k5,1,0.0,2021-04-15,2022-07-14,2022-10-12,2022-10-13,2023-01-12,AAPL ABBV ANET AMT AJG AZO AMZN AON AES GOOG,5.399999999994599,0.5230184533735591,0.22378416856023609,2.3371557368699243,-0.09509879186688897,5.499738147043289
liquid_us_equity_500,momentum_21_top10,10,MRH_tau126_k5,1,10.0,2021-04-15,2022-07-14,2022-10-12,2022-10-13,2023-01-12,AAPL ABBV ANET AMT AJG AZO AMZN AON AES GOOG,5.399999999994599,0.5181148225174312,0.22335423602802731,2.3197000053766454,-0.09509879186688874,5.448174601809836
liquid_us_equity_500,momentum_21_top10,10,MRH_tau126_k5,1,25.0,2021-04-15,2022-07-14,2022-10-12,2022-10-13,2023-01-12,AAPL ABBV ANET AMT AJG AZO AMZN AON AES GOOG,5.399999999994599,0.5107593762332407,0.22273570295751555,2.293118568101179,-0.09509879186688919,5.370829283959625
