run_id,split_id,universe_name,universe_rule,screen_rule,holding_budget,controller,cost_bps,train_start,train_end,evaluation_start,evaluation_end,gross_return,net_return,turnover,sharpe,max_drawdown,selected_for_paper
screened_candidate_pilot,6,liquid_us_equity_500,fixed_current_constituents_symbol_limited,momentum_21_top10,10,EW,10.0,2021-04-15,2023-10-13,2024-01-17,2024-04-16,0.21382522093672485,0.21382522093672485,1.0000333894311098e-12,1.850917184984563,-0.04874030845955735,False
screened_candidate_pilot,6,liquid_us_equity_500,fixed_current_constituents_symbol_limited,momentum_21_top10,10,EW,25.0,2021-04-15,2023-10-13,2024-01-17,2024-04-16,0.21382522093672351,0.21382522093672351,1.0000333894311098e-12,1.85091718498455,-0.04874030845955735,False
screened_candidate_pilot,7,liquid_us_equity_500,fixed_current_constituents_symbol_limited,momentum_21_top10,10,EW,0.0,2021-04-15,2024-01-16,2024-04-17,2024-07-17,0.3533926686248461,0.3533926686248461,1.0000333894311098e-12,2.3540174647301586,-0.035578361382315626,False
screened_candidate_pilot,7,liquid_us_equity_500,fixed_current_constituents_symbol_limited,momentum_21_top10,10,EW,10.0,2021-04-15,2024-01-16,2024-04-17,2024-07-17,0.3533926686248461,0.3533926686248461,1.0000333894311098e-12,2.3540174647301586,-0.035578361382315626,False
screened_candidate_pilot,7,liquid_us_equity_500,fixed_current_constituents_symbol_limited,momentum_21_top10,10,EW,25.0,2021-04-15,2024-01-16,2024-04-17,2024-07-17,0.35339266862484564,0.35339266862484564,1.0000333894311098e-12,2.3540174647301546,-0.03557836138231518,False
screened_candidate_pilot,8,liquid_us_equity_500,fixed_current_constituents_symbol_limited,momentum_21_top10,10,EW,0.0,2021-04-15,2024-04-16,2024-07-18,2024-10-15,0.16861534962162272,0.16861534962162272,1.0000333894311098e-12,0.6577659706910379,-0.09705404903716586,False
screened_candidate_pilot,8,liquid_us_equity_500,fixed_current_constituents_symbol_limited,momentum_21_top10,10,EW,10.0,2021-04-15,2024-04-16,2024-07-18,2024-10-15,0.16861534962162272,0.16861534962162272,1.0000333894311098e-12,0.6577659706910379,-0.09705404903716586,False
screened_candidate_pilot,8,liquid_us_equity_500,fixed_current_constituents_symbol_limited,momentum_21_top10,10,EW,25.0,2021-04-15,2024-04-16,2024-07-18,2024-10-15,0.16861534962162228,0.16861534962162228,1.0000333894311098e-12,0.6577659706910359,-0.09705404903716564,False
screened_candidate_pilot,0,liquid_us_equity_500,fixed_current_constituents_symbol_limited,momentum_21_top10,10,MRH_tau21_k5,0.0,2021-04-15,2022-04-12,2022-07-15,2022-10-12,0.2507147480336456,0.2507147480336456,14.199999999985799,0.99676490239989,-0.10593767268273468,False
screened_candidate_pilot,0,liquid_us_equity_500,fixed_current_constituents_symbol_limited,momentum_21_top10,10,MRH_tau21_k5,10.0,2021-04-15,2022-04-12,2022-07-15,2022-10-12,0.2365006274190944,0.2365006274190944,14.199999999985799,0.9371637834129535,-0.10646125303618259,False
screened_candidate_pilot,0,liquid_us_equity_500,fixed_current_constituents_symbol_limited,momentum_21_top10,10,MRH_tau21_k5,25.0,2021-04-15,2022-04-12,2022-07-15,2022-10-12,0.21517944649726672,0.21517944649726672,14.199999999985799,0.8480744920630936,-0.1080715551432444,False
screened_candidate_pilot,1,liquid_us_equity_500,fixed_current_constituents_symbol_limited,momentum_21_top10,10,MRH_tau21_k5,0.0,2021-04-15,2022-07-14,2022-10-13,2023-01-12,0.2960336645411168,0.2960336645411168,13.7999999999862,1.363798568028569,-0.0639622702968411,False
screened_candidate_pilot,1,liquid_us_equity_500,fixed_current_constituents_symbol_limited,momentum_21_top10,10,MRH_tau21_k5,10.0,2021-04-15,2022-07-14,2022-10-13,2023-01-12,0.2846979260243252,0.2846979260243252,13.7999999999862,1.314954792461531,-0.06471110048060402,False
screened_candidate_pilot,1,liquid_us_equity_500,fixed_current_constituents_symbol_limited,momentum_21_top10,10,MRH_tau21_k5,25.0,2021-04-15,2022-07-14,2022-10-13,2023-01-12,0.2676943182491387,0.2676943182491387,13.7999999999862,1.24069159899729,-0.06583434575624647,False
screened_candidate_pilot,2,liquid_us_equity_500,fixed_current_constituents_symbol_limited,momentum_21_top10,10,MRH_tau21_k5,0.0,2021-04-15,2022-10-12,2023-01-13,2023-04-14,0.1938440067035807,0.1938440067035807,17.799999999982198,1.366638080361899,-0.052687382309627995,False
screened_candidate_pilot,2,liquid_us_equity_500,fixed_current_constituents_symbol_limited,momentum_21_top10,10,MRH_tau21_k5,10.0,2021-04-15,2022-10-12,2023-01-13,2023-04-14,0.1826683560442186,0.1826683560442186,17.799999999982198,1.2854565611671616,-0.05306630735670348,False
screened_candidate_pilot,2,liquid_us_equity_500,fixed_current_constituents_symbol_limited,momentum_21_top10,10,MRH_tau21_k5,25.0,2021-04-15,2022-10-12,2023-01-13,2023-04-14,0.16590488005517523,0.16590488005517523,17.799999999982198,1.1629834549545741,-0.05363469492731743,False
screened_candidate_pilot,3,liquid_us_equity_500,fixed_current_constituents_symbol_limited,momentum_21_top10,10,MRH_tau21_k5,0.0,2021-04-15,2023-01-12,2023-04-17,2023-07-17,0.2832944223930105,0.2832944223930105,20.599999999979396,1.5139763738203826,-0.09811315676065835,False
screened_candidate_pilot,3,liquid_us_equity_500,fixed_current_constituents_symbol_limited,momentum_21_top10,10,MRH_tau21_k5,10.0,2021-04-15,2023-01-12,2023-04-17,2023-07-17,0.2704165763418871,0.2704165763418871,20.599999999979396,1.447580865957837,-0.09919542097254486,False
screened_candidate_pilot,3,liquid_us_equity_500,fixed_current_constituents_symbol_limited,momentum_21_top10,10,MRH_tau21_k5,25.0,2021-04-15,2023-01-12,2023-04-17,2023-07-17,0.2510998072652102,0.2510998072652102,20.599999999979396,1.34657387066006,-0.10081881729037367,False
screened_candidate_pilot,4,liquid_us_equity_500,fixed_current_constituents_symbol_limited,momentum_21_top10,10,MRH_tau21_k5,0.0,2021-04-15,2023-04-14,2023-07-18,2023-10-13,0.44486317225929506,0.44486317225929506,20.999999999978996,2.3524081772753966,-0.04952321551334604,False
screened_candidate_pilot,4,liquid_us_equity_500,fixed_current_constituents_symbol_limited,momentum_21_top10,10,MRH_tau21_k5,10.0,2021-04-15,2023-04-14,2023-07-18,2023-10-13,0.43216835668171116,0.43216835668171116,20.999999999978996,2.2768002873311057,-0.05028359694093554,False
screened_candidate_pilot,4,liquid_us_equity_500,fixed_current_constituents_symbol_limited,momentum_21_top10,10,MRH_tau21_k5,25.0,2021-04-15,2023-04-14,2023-07-18,2023-10-13,0.413126133315334,0.413126133315334,20.999999999978996,2.1629982770205367,-0.05142416908231806,False
screened_candidate_pilot,5,liquid_us_equity_500,fixed_current_constituents_symbol_limited,momentum_21_top10,10,MRH_tau21_k5,0.0,2021-04-15,2023-07-17,2023-10-16,2024-01-16,-0.05464084792953949,-0.05464084792953949,22.999999999977,-0.26163852124339365,-0.09391735704256776,False
screened_candidate_pilot,5,liquid_us_equity_500,fixed_current_constituents_symbol_limited,momentum_21_top10,10,MRH_tau21_k5,10.0,2021-04-15,2023-07-17,2023-10-16,2024-01-16,-0.06586848627076147,-0.06586848627076147,22.999999999977,-0.315589455330228,-0.09500465621411536,False
screened_candidate_pilot,5,liquid_us_equity_500,fixed_current_constituents_symbol_limited,momentum_21_top10,10,MRH_tau21_k5,25.0,2021-04-15,2023-07-17,2023-10-16,2024-01-16,-0.08270994378259777,-0.08270994378259777,22.999999999977,-0.3964561863145313,-0.09663560497143686,False
screened_candidate_pilot,6,liquid_us_equity_500,fixed_current_constituents_symbol_limited,momentum_21_top10,10,MRH_tau21_k5,0.0,2021-04-15,2023-10-13,2024-01-17,2024-04-16,0.1903166650633632,0.1903166650633632,24.5999999999754,1.2006122784365405,-0.0582329734681617,False
screened_candidate_pilot,6,liquid_us_equity_500,fixed_current_constituents_symbol_limited,momentum_21_top10,10,MRH_tau21_k5,10.0,2021-04-15,2023-10-13,2024-01-17,2024-04-16,0.17908677898584857,0.17908677898584857,24.5999999999754,1.1305449202049167,-0.05823297346816225,False
