run_id,split_id,universe_name,universe_rule,screen_rule,holding_budget,controller,cost_bps,train_start,train_end,evaluation_start,evaluation_end,gross_return,net_return,turnover,sharpe,max_drawdown,selected_for_paper
screened_candidate_pilot,0,liquid_us_equity_100,fixed_current_constituents_symbol_limited,momentum_21_top10,10,EW,0.0,2018-01-02,2019-01-02,2019-04-04,2019-07-03,0.006943470926330519,0.006943470926330519,1.0000333894311098e-12,0.05550104936384653,-0.07149355878172214,False
screened_candidate_pilot,0,liquid_us_equity_100,fixed_current_constituents_symbol_limited,momentum_21_top10,10,EW,10.0,2018-01-02,2019-01-02,2019-04-04,2019-07-03,0.006943470926330519,0.006943470926330519,1.0000333894311098e-12,0.05550104936384653,-0.07149355878172214,False
screened_candidate_pilot,0,liquid_us_equity_100,fixed_current_constituents_symbol_limited,momentum_21_top10,10,EW,25.0,2018-01-02,2019-01-02,2019-04-04,2019-07-03,0.006943470926331408,0.006943470926331408,1.0000333894311098e-12,0.05550104936385363,-0.07149355878172203,False
screened_candidate_pilot,1,liquid_us_equity_100,fixed_current_constituents_symbol_limited,momentum_21_top10,10,EW,0.0,2018-01-02,2019-04-03,2019-07-05,2019-10-02,-0.04250476969048478,-0.04250476969048478,1.0000333894311098e-12,-0.21349028133109008,-0.0831098825929566,False
screened_candidate_pilot,1,liquid_us_equity_100,fixed_current_constituents_symbol_limited,momentum_21_top10,10,EW,10.0,2018-01-02,2019-04-03,2019-07-05,2019-10-02,-0.04250476969048611,-0.04250476969048611,1.0000333894311098e-12,-0.21349028133109665,-0.08310988259295682,False
screened_candidate_pilot,1,liquid_us_equity_100,fixed_current_constituents_symbol_limited,momentum_21_top10,10,EW,25.0,2018-01-02,2019-04-03,2019-07-05,2019-10-02,-0.04250476969048256,-0.04250476969048256,1.0000333894311098e-12,-0.21349028133107897,-0.08310988259295649,False
screened_candidate_pilot,2,liquid_us_equity_100,fixed_current_constituents_symbol_limited,momentum_21_top10,10,EW,0.0,2018-01-02,2019-07-03,2019-10-03,2020-01-02,0.7340764216659954,0.7340764216659954,1.0000333894311098e-12,5.638942155986505,-0.027618461961211094,False
screened_candidate_pilot,2,liquid_us_equity_100,fixed_current_constituents_symbol_limited,momentum_21_top10,10,EW,10.0,2018-01-02,2019-07-03,2019-10-03,2020-01-02,0.7340764216659963,0.7340764216659963,1.0000333894311098e-12,5.638942155986513,-0.027618461961211094,False
screened_candidate_pilot,2,liquid_us_equity_100,fixed_current_constituents_symbol_limited,momentum_21_top10,10,EW,25.0,2018-01-02,2019-07-03,2019-10-03,2020-01-02,0.7340764216659958,0.7340764216659958,1.0000333894311098e-12,5.638942155986508,-0.027618461961211094,False
screened_candidate_pilot,3,liquid_us_equity_100,fixed_current_constituents_symbol_limited,momentum_21_top10,10,EW,0.0,2018-01-02,2019-10-02,2020-01-03,2020-04-02,-1.4110181908850676,-1.4110181908850676,1.0000333894311098e-12,-1.9961321321596859,-0.44916317298398745,False
screened_candidate_pilot,3,liquid_us_equity_100,fixed_current_constituents_symbol_limited,momentum_21_top10,10,EW,10.0,2018-01-02,2019-10-02,2020-01-03,2020-04-02,-1.4110181908850663,-1.4110181908850663,1.0000333894311098e-12,-1.9961321321596843,-0.44916317298398745,False
screened_candidate_pilot,3,liquid_us_equity_100,fixed_current_constituents_symbol_limited,momentum_21_top10,10,EW,25.0,2018-01-02,2019-10-02,2020-01-03,2020-04-02,-1.4110181908850663,-1.4110181908850663,1.0000333894311098e-12,-1.9961321321596839,-0.44916317298398756,False
screened_candidate_pilot,4,liquid_us_equity_100,fixed_current_constituents_symbol_limited,momentum_21_top10,10,EW,0.0,2018-01-02,2020-01-02,2020-04-03,2020-07-02,1.1533498815083796,1.1533498815083796,1.0000333894311098e-12,3.0009220148538414,-0.08867414116073125,False
