universe,screen_rule,split_id,as_of_date,symbol,rank,score,lookback_start,lookback_end
liquid_us_equity_100,momentum_21_top10,6,2020-07-02,ABBV,5,0.08790853420744305,2020-06-03,2020-07-02
liquid_us_equity_100,momentum_21_top10,6,2020-07-02,AMAT,6,0.055180899065882416,2020-06-03,2020-07-02
liquid_us_equity_100,momentum_21_top10,6,2020-07-02,BA,7,0.044178757996632845,2020-06-03,2020-07-02
liquid_us_equity_100,momentum_21_top10,6,2020-07-02,ACN,8,0.040717930930618706,2020-06-03,2020-07-02
liquid_us_equity_100,momentum_21_top10,6,2020-07-02,AVGO,9,0.029690536898300035,2020-06-03,2020-07-02
liquid_us_equity_100,momentum_21_top10,6,2020-07-02,CL,10,0.02274936491307722,2020-06-03,2020-07-02
liquid_us_equity_100,momentum_21_top10,7,2020-10-01,COF,1,0.06342958666010223,2020-09-01,2020-10-01
liquid_us_equity_100,momentum_21_top10,7,2020-10-01,AVGO,2,0.03454535438438988,2020-09-01,2020-10-01
liquid_us_equity_100,momentum_21_top10,7,2020-10-01,CMCSA,3,0.030854692387619842,2020-09-01,2020-10-01
liquid_us_equity_100,momentum_21_top10,7,2020-10-01,ABT,4,0.01961527973094923,2020-09-01,2020-10-01
liquid_us_equity_100,momentum_21_top10,7,2020-10-01,AMGN,5,0.018057804085680473,2020-09-01,2020-10-01
liquid_us_equity_100,momentum_21_top10,7,2020-10-01,CAT,6,0.00451903142948229,2020-09-01,2020-10-01
liquid_us_equity_100,momentum_21_top10,7,2020-10-01,AXP,7,-0.011125167893796584,2020-09-01,2020-10-01
liquid_us_equity_100,momentum_21_top10,7,2020-10-01,BMY,8,-0.011483535792624844,2020-09-01,2020-10-01
liquid_us_equity_100,momentum_21_top10,7,2020-10-01,CL,9,-0.013189557102797345,2020-09-01,2020-10-01
liquid_us_equity_100,momentum_21_top10,7,2020-10-01,AMT,10,-0.018971955868898105,2020-09-01,2020-10-01
liquid_us_equity_100,momentum_21_top10,8,2020-12-31,C,1,0.11159183977058129,2020-12-01,2020-12-31
liquid_us_equity_100,momentum_21_top10,8,2020-12-31,COF,2,0.10200674112891872,2020-12-01,2020-12-31
liquid_us_equity_100,momentum_21_top10,8,2020-12-31,AVGO,3,0.09148197518163381,2020-12-01,2020-12-31
liquid_us_equity_100,momentum_21_top10,8,2020-12-31,BKNG,4,0.08505989468168251,2020-12-01,2020-12-31
liquid_us_equity_100,momentum_21_top10,8,2020-12-31,AAPL,5,0.08124150006120745,2020-12-01,2020-12-31
liquid_us_equity_100,momentum_21_top10,8,2020-12-31,BK,6,0.07551976040179809,2020-12-01,2020-12-31
liquid_us_equity_100,momentum_21_top10,8,2020-12-31,BAC,7,0.06305041145312806,2020-12-01,2020-12-31
liquid_us_equity_100,momentum_21_top10,8,2020-12-31,CAT,8,0.05055967269435491,2020-12-01,2020-12-31
liquid_us_equity_100,momentum_21_top10,8,2020-12-31,ADBE,9,0.04376500362688818,2020-12-01,2020-12-31
liquid_us_equity_100,momentum_21_top10,8,2020-12-31,ACN,10,0.035438258930882593,2020-12-01,2020-12-31
liquid_us_equity_100,momentum_21_top10,9,2021-04-05,AMAT,1,0.3216002396146158,2021-03-04,2021-04-05
liquid_us_equity_100,momentum_21_top10,9,2021-04-05,AMT,2,0.21651156143563455,2021-03-04,2021-04-05
liquid_us_equity_100,momentum_21_top10,9,2021-04-05,BA,3,0.15419864537593386,2021-03-04,2021-04-05
liquid_us_equity_100,momentum_21_top10,9,2021-04-05,BLK,4,0.14755328504927667,2021-03-04,2021-04-05
liquid_us_equity_100,momentum_21_top10,9,2021-04-05,ACN,5,0.13817818046443775,2021-03-04,2021-04-05
liquid_us_equity_100,momentum_21_top10,9,2021-04-05,AMGN,6,0.13568544848165698,2021-03-04,2021-04-05
liquid_us_equity_100,momentum_21_top10,9,2021-04-05,ADBE,7,0.11971028527047589,2021-03-04,2021-04-05
liquid_us_equity_100,momentum_21_top10,9,2021-04-05,AVGO,8,0.10980496853379429,2021-03-04,2021-04-05
liquid_us_equity_100,momentum_21_top10,9,2021-04-05,CAT,9,0.09841611687466356,2021-03-04,2021-04-05
liquid_us_equity_100,momentum_21_top10,9,2021-04-05,BAC,10,0.09041094338513811,2021-03-04,2021-04-05
liquid_us_equity_100,momentum_21_top10,10,2021-07-02,ADBE,1,0.20264020299999785,2021-06-03,2021-07-02
liquid_us_equity_100,momentum_21_top10,10,2021-07-02,AMD,2,0.17962130528412557,2021-06-03,2021-07-02
liquid_us_equity_100,momentum_21_top10,10,2021-07-02,AAPL,3,0.1329120698513584,2021-06-03,2021-07-02
liquid_us_equity_100,momentum_21_top10,10,2021-07-02,AMZN,4,0.10165328729888579,2021-06-03,2021-07-02
liquid_us_equity_100,momentum_21_top10,10,2021-07-02,ACN,5,0.09015502820483512,2021-06-03,2021-07-02
liquid_us_equity_100,momentum_21_top10,10,2021-07-02,ABT,6,0.08095229031712403,2021-06-03,2021-07-02
liquid_us_equity_100,momentum_21_top10,10,2021-07-02,COP,7,0.05515382244009315,2021-06-03,2021-07-02
liquid_us_equity_100,momentum_21_top10,10,2021-07-02,AMGN,8,0.05497582947034485,2021-06-03,2021-07-02
liquid_us_equity_100,momentum_21_top10,10,2021-07-02,AMT,9,0.04111021813852078,2021-06-03,2021-07-02
liquid_us_equity_100,momentum_21_top10,10,2021-07-02,BMY,10,0.040811351844048493,2021-06-03,2021-07-02
liquid_us_equity_100,momentum_21_top10,11,2021-10-01,COP,1,0.2827077903101154,2021-09-01,2021-10-01
liquid_us_equity_100,momentum_21_top10,11,2021-10-01,BKNG,2,0.07390963571613973,2021-09-01,2021-10-01
liquid_us_equity_100,momentum_21_top10,11,2021-10-01,AXP,3,0.05777171361069522,2021-09-01,2021-10-01
liquid_us_equity_100,momentum_21_top10,11,2021-10-01,BAC,4,0.05124428280122073,2021-09-01,2021-10-01
liquid_us_equity_100,momentum_21_top10,11,2021-10-01,BA,5,0.036126925817043354,2021-09-01,2021-10-01
liquid_us_equity_100,momentum_21_top10,11,2021-10-01,COF,6,0.030059404413766977,2021-09-01,2021-10-01
liquid_us_equity_100,momentum_21_top10,11,2021-10-01,C,7,-0.0018230453440274408,2021-09-01,2021-10-01
liquid_us_equity_100,momentum_21_top10,11,2021-10-01,AVGO,8,-0.004538953304897508,2021-09-01,2021-10-01
liquid_us_equity_100,momentum_21_top10,11,2021-10-01,BK,9,-0.02720583852923164,2021-09-01,2021-10-01
liquid_us_equity_100,momentum_21_top10,11,2021-10-01,ABBV,10,-0.028324634553140604,2021-09-01,2021-10-01
liquid_us_equity_100,momentum_21_top10,12,2021-12-31,AVGO,1,0.20712856293578796,2021-12-01,2021-12-31
liquid_us_equity_100,momentum_21_top10,12,2021-12-31,ABBV,2,0.1681474389444726,2021-12-01,2021-12-31
liquid_us_equity_100,momentum_21_top10,12,2021-12-31,BKNG,3,0.1607249697720896,2021-12-01,2021-12-31
liquid_us_equity_100,momentum_21_top10,12,2021-12-31,ACN,4,0.15108013101797035,2021-12-01,2021-12-31
liquid_us_equity_100,momentum_21_top10,12,2021-12-31,AMT,5,0.13517176480944726,2021-12-01,2021-12-31
liquid_us_equity_100,momentum_21_top10,12,2021-12-31,BMY,6,0.13466774712712648,2021-12-01,2021-12-31
liquid_us_equity_100,momentum_21_top10,12,2021-12-31,CL,7,0.1319805671125558,2021-12-01,2021-12-31
liquid_us_equity_100,momentum_21_top10,12,2021-12-31,AMGN,8,0.12036849128464588,2021-12-01,2021-12-31
liquid_us_equity_100,momentum_21_top10,12,2021-12-31,ABT,9,0.11046261920659628,2021-12-01,2021-12-31
liquid_us_equity_100,momentum_21_top10,12,2021-12-31,AXP,10,0.09023052884891869,2021-12-01,2021-12-31
liquid_us_equity_100,momentum_21_top10,13,2022-04-01,CAT,1,0.12789338254232452,2022-03-03,2022-04-01
liquid_us_equity_100,momentum_21_top10,13,2022-04-01,BKNG,2,0.1264331958774132,2022-03-03,2022-04-01
liquid_us_equity_100,momentum_21_top10,13,2022-04-01,AMZN,3,0.10589356334618016,2022-03-03,2022-04-01
liquid_us_equity_100,momentum_21_top10,13,2022-04-01,AMT,4,0.0922889077322222,2022-03-03,2022-04-01
liquid_us_equity_100,momentum_21_top10,13,2022-04-01,AVGO,5,0.09094339084353842,2022-03-03,2022-04-01
liquid_us_equity_100,momentum_21_top10,13,2022-04-01,ABBV,6,0.08157706290005362,2022-03-03,2022-04-01
liquid_us_equity_100,momentum_21_top10,13,2022-04-01,BMY,7,0.07603404999872554,2022-03-03,2022-04-01
liquid_us_equity_100,momentum_21_top10,13,2022-04-01,BRK-B,8,0.07365599367710485,2022-03-03,2022-04-01
liquid_us_equity_100,momentum_21_top10,13,2022-04-01,ACN,9,0.06800419252266732,2022-03-03,2022-04-01
liquid_us_equity_100,momentum_21_top10,13,2022-04-01,BLK,10,0.05039360040266527,2022-03-03,2022-04-01
liquid_us_equity_100,momentum_21_top10,14,2022-07-05,ABBV,1,0.04892653595752283,2022-06-02,2022-07-05
liquid_us_equity_100,momentum_21_top10,14,2022-07-05,CL,2,0.02182420664173801,2022-06-02,2022-07-05
liquid_us_equity_100,momentum_21_top10,14,2022-07-05,BMY,3,0.018884179125428613,2022-06-02,2022-07-05
liquid_us_equity_100,momentum_21_top10,14,2022-07-05,AMGN,4,-0.0062430549503694754,2022-06-02,2022-07-05
liquid_us_equity_100,momentum_21_top10,14,2022-07-05,AMT,5,-0.018656757023614134,2022-06-02,2022-07-05
liquid_us_equity_100,momentum_21_top10,14,2022-07-05,BA,6,-0.019928847343472,2022-06-02,2022-07-05
liquid_us_equity_100,momentum_21_top10,14,2022-07-05,AAPL,7,-0.06381841113756215,2022-06-02,2022-07-05
liquid_us_equity_100,momentum_21_top10,14,2022-07-05,ABT,8,-0.06986638818608026,2022-06-02,2022-07-05
liquid_us_equity_100,momentum_21_top10,14,2022-07-05,CMCSA,9,-0.0845038966334698,2022-06-02,2022-07-05
liquid_us_equity_100,momentum_21_top10,14,2022-07-05,BLK,10,-0.08933265017717806,2022-06-02,2022-07-05
liquid_us_equity_100,momentum_21_top10,15,2022-10-03,COP,1,0.03739731074919117,2022-09-01,2022-10-03
liquid_us_equity_100,momentum_21_top10,15,2022-10-03,BMY,2,0.020842452410999135,2022-09-01,2022-10-03
liquid_us_equity_100,momentum_21_top10,15,2022-10-03,ABBV,3,-0.0009388027063738091,2022-09-01,2022-10-03
liquid_us_equity_100,momentum_21_top10,15,2022-10-03,BRK-B,4,-0.03409696254840533,2022-09-01,2022-10-03
liquid_us_equity_100,momentum_21_top10,15,2022-10-03,BK,5,-0.04110250450346342,2022-09-01,2022-10-03
liquid_us_equity_100,momentum_21_top10,15,2022-10-03,ABT,6,-0.05074387814997472,2022-09-01,2022-10-03
liquid_us_equity_100,momentum_21_top10,15,2022-10-03,AMAT,7,-0.060559808516505,2022-09-01,2022-10-03
liquid_us_equity_100,momentum_21_top10,15,2022-10-03,AMGN,8,-0.06134413496612712,2022-09-01,2022-10-03
liquid_us_equity_100,momentum_21_top10,15,2022-10-03,CAT,9,-0.06144487743693994,2022-09-01,2022-10-03
liquid_us_equity_100,momentum_21_top10,15,2022-10-03,AVGO,10,-0.06381939380668988,2022-09-01,2022-10-03
liquid_us_equity_100,momentum_21_top10,16,2023-01-03,BA,1,0.11155990867296106,2022-12-01,2023-01-03
liquid_us_equity_100,momentum_21_top10,16,2023-01-03,CL,2,0.017749316743153054,2022-12-01,2023-01-03
liquid_us_equity_100,momentum_21_top10,16,2023-01-03,ABT,3,0.015287662919154732,2022-12-01,2023-01-03
liquid_us_equity_100,momentum_21_top10,16,2023-01-03,CAT,4,0.013534715417335086,2022-12-01,2023-01-03
liquid_us_equity_100,momentum_21_top10,16,2023-01-03,AVGO,5,0.013341998343907369,2022-12-01,2023-01-03
liquid_us_equity_100,momentum_21_top10,16,2023-01-03,BK,6,0.011800678633276052,2022-12-01,2023-01-03
liquid_us_equity_100,momentum_21_top10,16,2023-01-03,ABBV,7,0.0046402671128258355,2022-12-01,2023-01-03
liquid_us_equity_100,momentum_21_top10,16,2023-01-03,BLK,8,-0.007243936441237331,2022-12-01,2023-01-03
liquid_us_equity_100,momentum_21_top10,16,2023-01-03,CMCSA,9,-0.011941279710817043,2022-12-01,2023-01-03
liquid_us_equity_100,momentum_21_top10,16,2023-01-03,BKNG,10,-0.013629030904314887,2022-12-01,2023-01-03
liquid_us_equity_100,momentum_21_top10,17,2023-04-04,AMD,1,0.18124690020609524,2023-03-06,2023-04-04
liquid_us_equity_100,momentum_21_top10,17,2023-04-04,ADBE,2,0.10987841072552818,2023-03-06,2023-04-04
liquid_us_equity_100,momentum_21_top10,17,2023-04-04,AMZN,3,0.10879996744791676,2023-03-06,2023-04-04
liquid_us_equity_100,momentum_21_top10,17,2023-04-04,AAPL,4,0.07670809350376895,2023-03-06,2023-04-04
liquid_us_equity_100,momentum_21_top10,17,2023-04-04,ACN,5,0.06011943002831854,2023-03-06,2023-04-04
liquid_us_equity_100,momentum_21_top10,17,2023-04-04,AMGN,6,0.05282635881538478,2023-03-06,2023-04-04
liquid_us_equity_100,momentum_21_top10,17,2023-04-04,ABBV,7,0.02897979376343085,2023-03-06,2023-04-04
liquid_us_equity_100,momentum_21_top10,17,2023-04-04,CMCSA,8,0.026439737059958945,2023-03-06,2023-04-04
liquid_us_equity_100,momentum_21_top10,17,2023-04-04,AMT,9,0.024575777920483155,2023-03-06,2023-04-04
liquid_us_equity_100,momentum_21_top10,17,2023-04-04,CL,10,0.019647975874209633,2023-03-06,2023-04-04
liquid_us_equity_100,momentum_21_top10,18,2023-07-06,ADBE,1,0.1085034240726046,2023-06-05,2023-07-06
liquid_us_equity_100,momentum_21_top10,18,2023-07-06,CAT,2,0.08140419889306116,2023-06-05,2023-07-06
liquid_us_equity_100,momentum_21_top10,18,2023-07-06,AAPL,3,0.06810331603732411,2023-06-05,2023-07-06
liquid_us_equity_100,momentum_21_top10,18,2023-07-06,AVGO,4,0.06259227593522776,2023-06-05,2023-07-06
liquid_us_equity_100,momentum_21_top10,18,2023-07-06,AMAT,5,0.049727053510499,2023-06-05,2023-07-06
liquid_us_equity_100,momentum_21_top10,18,2023-07-06,AMT,6,0.04759008719779012,2023-06-05,2023-07-06
liquid_us_equity_100,momentum_21_top10,18,2023-07-06,CMCSA,7,0.04296697433775165,2023-06-05,2023-07-06
liquid_us_equity_100,momentum_21_top10,18,2023-07-06,BRK-B,8,0.039198993880230626,2023-06-05,2023-07-06
liquid_us_equity_100,momentum_21_top10,18,2023-07-06,ABT,9,0.033153303418147706,2023-06-05,2023-07-06
liquid_us_equity_100,momentum_21_top10,18,2023-07-06,BK,10,0.03057389655627274,2023-06-05,2023-07-06
liquid_us_equity_100,momentum_21_top10,19,2023-10-04,AMGN,1,0.044998079147426706,2023-09-05,2023-10-04
liquid_us_equity_100,momentum_21_top10,19,2023-10-04,ABBV,2,0.010882947809331744,2023-09-05,2023-10-04
liquid_us_equity_100,momentum_21_top10,19,2023-10-04,CMCSA,3,-0.018060876088894506,2023-09-05,2023-10-04
liquid_us_equity_100,momentum_21_top10,19,2023-10-04,CL,4,-0.03050302562344953,2023-09-05,2023-10-04
liquid_us_equity_100,momentum_21_top10,19,2023-10-04,BKNG,5,-0.031218214426015023,2023-09-05,2023-10-04
liquid_us_equity_100,momentum_21_top10,19,2023-10-04,C,6,-0.037475782159170135,2023-09-05,2023-10-04
liquid_us_equity_100,momentum_21_top10,19,2023-10-04,BRK-B,7,-0.046550333515889664,2023-09-05,2023-10-04
liquid_us_equity_100,momentum_21_top10,19,2023-10-04,AVGO,8,-0.05030355437041334,2023-09-05,2023-10-04
liquid_us_equity_100,momentum_21_top10,19,2023-10-04,ACN,9,-0.05141648362400453,2023-09-05,2023-10-04
liquid_us_equity_100,momentum_21_top10,19,2023-10-04,ABT,10,-0.05184372472865317,2023-09-05,2023-10-04
liquid_us_equity_100,momentum_21_top10,20,2024-01-04,AMD,1,0.14708606609512365,2023-12-04,2024-01-04
liquid_us_equity_100,momentum_21_top10,20,2024-01-04,AVGO,2,0.14054947173568277,2023-12-04,2024-01-04
liquid_us_equity_100,momentum_21_top10,20,2024-01-04,C,3,0.13510661422485448,2023-12-04,2024-01-04
liquid_us_equity_100,momentum_21_top10,20,2024-01-04,COF,4,0.12902375681902734,2023-12-04,2024-01-04
liquid_us_equity_100,momentum_21_top10,20,2024-01-04,CAT,5,0.1230618246370565,2023-12-04,2024-01-04
liquid_us_equity_100,momentum_21_top10,20,2024-01-04,ABBV,6,0.1200832568752539,2023-12-04,2024-01-04
liquid_us_equity_100,momentum_21_top10,20,2024-01-04,AMGN,7,0.11238722869866091,2023-12-04,2024-01-04
liquid_us_equity_100,momentum_21_top10,20,2024-01-04,BAC,8,0.09669029556562103,2023-12-04,2024-01-04
liquid_us_equity_100,momentum_21_top10,20,2024-01-04,BKNG,9,0.09107083271836758,2023-12-04,2024-01-04
liquid_us_equity_100,momentum_21_top10,20,2024-01-04,AXP,10,0.08366274375185956,2023-12-04,2024-01-04
liquid_us_equity_100,momentum_21_top10,21,2024-04-05,COP,1,0.19224943338935385,2024-03-06,2024-04-05
liquid_us_equity_100,momentum_21_top10,21,2024-04-05,CAT,2,0.13011344120615975,2024-03-06,2024-04-05
liquid_us_equity_100,momentum_21_top10,21,2024-04-05,C,3,0.07523123493271267,2024-03-06,2024-04-05
liquid_us_equity_100,momentum_21_top10,21,2024-04-05,AMZN,4,0.06662447803217098,2024-03-06,2024-04-05
liquid_us_equity_100,momentum_21_top10,21,2024-04-05,COF,5,0.057315134880264296,2024-03-06,2024-04-05
liquid_us_equity_100,momentum_21_top10,21,2024-04-05,BKNG,6,0.05340892525124197,2024-03-06,2024-04-05
liquid_us_equity_100,momentum_21_top10,21,2024-04-05,BAC,7,0.04771329167830807,2024-03-06,2024-04-05
liquid_us_equity_100,momentum_21_top10,21,2024-04-05,BRK-B,8,0.036290731686827504,2024-03-06,2024-04-05
liquid_us_equity_100,momentum_21_top10,21,2024-04-05,AXP,9,0.021511780477248,2024-03-06,2024-04-05
liquid_us_equity_100,momentum_21_top10,21,2024-04-05,BK,10,0.01721036957084876,2024-03-06,2024-04-05
liquid_us_equity_100,momentum_21_top10,0,2019-01-02,AVGO,1,0.0865272143759599,2018-11-29,2019-01-02
liquid_us_equity_100,momentum_21_top10,0,2019-01-02,BMY,2,0.011771342741984991,2018-11-29,2019-01-02
liquid_us_equity_100,momentum_21_top10,0,2019-01-02,ABBV,3,-0.0075632263377024556,2018-11-29,2019-01-02
liquid_us_equity_100,momentum_21_top10,0,2019-01-02,CAT,4,-0.029563064904049585,2018-11-29,2019-01-02
liquid_us_equity_100,momentum_21_top10,0,2019-01-02,AMT,5,-0.0314529811689519,2018-11-29,2019-01-02
liquid_us_equity_100,momentum_21_top10,0,2019-01-02,ABT,6,-0.051323900223820496,2018-11-29,2019-01-02
liquid_us_equity_100,momentum_21_top10,0,2019-01-02,AMGN,7,-0.05173687252000203,2018-11-29,2019-01-02
liquid_us_equity_100,momentum_21_top10,0,2019-01-02,COP,8,-0.05219082309494094,2018-11-29,2019-01-02
liquid_us_equity_100,momentum_21_top10,0,2019-01-02,BA,9,-0.05473497894025681,2018-11-29,2019-01-02
liquid_us_equity_100,momentum_21_top10,0,2019-01-02,CL,10,-0.06012072776394206,2018-11-29,2019-01-02
liquid_us_equity_100,momentum_21_top10,1,2019-04-03,AMD,1,0.23489363650058181,2019-03-05,2019-04-03
liquid_us_equity_100,momentum_21_top10,1,2019-04-03,AAPL,2,0.11291531387906995,2019-03-05,2019-04-03
liquid_us_equity_100,momentum_21_top10,1,2019-04-03,AVGO,3,0.10796472145998481,2019-03-05,2019-04-03
liquid_us_equity_100,momentum_21_top10,1,2019-04-03,AMAT,4,0.08990480526590194,2019-03-05,2019-04-03
liquid_us_equity_100,momentum_21_top10,1,2019-04-03,ACN,5,0.08260504917814715,2019-03-05,2019-04-03
liquid_us_equity_100,momentum_21_top10,1,2019-04-03,AMZN,6,0.07579049884014877,2019-03-05,2019-04-03
liquid_us_equity_100,momentum_21_top10,1,2019-04-03,AMT,7,0.07306992477336793,2019-03-05,2019-04-03
