universe,screen_rule,controller,split_id,cost_bps,n_assets,ann_return,ann_vol,sharpe,max_dd,turnover
liquid_us_equity_100,vol_adjusted_momentum_63_top10,HRB_lb63_ct0.3,5,10.0,10,0.37666241040564463,0.18861769513312596,1.9969622157549967,-0.07102117585703216,7.194714601963645
liquid_us_equity_100,vol_adjusted_momentum_63_top10,HRB_lb63_ct0.3,6,10.0,10,0.3225284864036424,0.19958659586625324,1.6159827016547688,-0.06089425917430691,3.9700835806775485
liquid_us_equity_100,vol_adjusted_momentum_63_top10,HRB_lb63_ct0.3,7,10.0,10,0.29183951341864,0.14408192941232995,2.0255108645959043,-0.04826728115002066,6.982118491086712
liquid_us_equity_100,vol_adjusted_momentum_63_top10,HRB_lb63_ct0.3,8,10.0,10,0.21774494895124752,0.18700065550518047,1.1644074100267041,-0.0885745945068217,2.5194276539365785
liquid_us_equity_100,vol_adjusted_momentum_63_top10,HRB_lb63_ct0.3,9,10.0,10,0.03318498776235623,0.19683781240599232,0.1685905129535843,-0.06094910905754891,6.149403284244514
liquid_us_equity_100,vol_adjusted_momentum_63_top10,HRB_lb63_ct0.3,10,10.0,10,0.6674275254529407,0.16279783622356106,4.099732164328649,-0.038274050367065326,15.482509517434888
liquid_us_equity_100,vol_adjusted_momentum_63_top10,HRB_lb63_ct0.3,11,10.0,10,-0.4554827178419476,0.31270646361829935,-1.4565823570454544,-0.2301610645955573,6.4672673185798475
liquid_us_equity_100,vol_adjusted_momentum_63_top10,HRB_lb63_ct0.3,12,10.0,10,-0.4634482934487498,0.2474699215346901,-1.872745950589843,-0.17161073019593842,9.03086750555149
liquid_us_equity_100,vol_adjusted_momentum_63_top10,HRB_lb63_ct0.3,13,10.0,10,0.009954759943860747,0.16746705394857567,0.05944309468092825,-0.09208538178929171,8.31104626075458
liquid_us_equity_100,vol_adjusted_momentum_63_top10,HRB_lb63_ct0.3,14,10.0,10,0.6331238938363981,0.16217898038869127,3.9038591333790498,-0.045895516840577355,9.089129889898807
liquid_us_equity_100,vol_adjusted_momentum_63_top10,HRB_lb63_ct0.3,15,10.0,10,-0.16427034193841505,0.18159845411380676,-0.9045800678157928,-0.1316443066373575,15.94742712333795
liquid_us_equity_100,vol_adjusted_momentum_63_top10,HRB_lb63_ct0.3,16,10.0,10,0.2247349116409203,0.115046865451361,1.9534205539392056,-0.04233449236481468,11.21082485989366
liquid_us_equity_100,vol_adjusted_momentum_63_top10,HRB_lb63_ct0.3,17,10.0,10,0.05787271215822054,0.1561857714986839,0.37053767191807013,-0.058979297993516866,13.161545834209553
liquid_us_equity_100,vol_adjusted_momentum_63_top10,HRB_lb63_ct0.3,18,10.0,10,0.4436333782381032,0.14418178135515253,3.0769031570102214,-0.06663865546393322,18.701072958012794
liquid_us_equity_100,vol_adjusted_momentum_63_top10,HRB_lb63_ct0.3,19,10.0,10,0.32358941619139303,0.11825227347088049,2.7364329385881967,-0.030744174898981624,18.325637522539093
liquid_us_equity_100,vol_adjusted_momentum_63_top10,HRB_lb63_ct0.3,20,10.0,10,0.1679220139452866,0.1332577611431572,1.2601293350833793,-0.05239907510840236,18.062505434747976
liquid_us_equity_100,vol_adjusted_momentum_63_top10,HRB_lb63_ct0.3,21,10.0,10,0.5263352930002014,0.170154610414734,3.093276707073767,-0.057408876732879977,19.102899264098728
liquid_us_equity_100,cluster_capped_momentum_63_top10,EW,0,10.0,10,0.2206013436581018,0.0961329676294955,2.2947522488437375,-0.02820658257769515,1.0000333894311098e-12
liquid_us_equity_100,cluster_capped_momentum_63_top10,EW,1,10.0,10,-0.2489334510331975,0.2538083948441403,-0.9807928188706397,-0.12438914533967604,1.0000333894311098e-12
liquid_us_equity_100,cluster_capped_momentum_63_top10,EW,2,10.0,10,0.4724963022569364,0.11730721376776368,4.027853761733038,-0.03591760318776516,1.0000333894311098e-12
liquid_us_equity_100,cluster_capped_momentum_63_top10,EW,3,10.0,10,-0.7009620397544158,0.6148515598540273,-1.140050844011345,-0.3166057745058607,1.0000333894311098e-12
liquid_us_equity_100,cluster_capped_momentum_63_top10,EW,4,10.0,10,1.266079094117937,0.37921945850237804,3.338644855183925,-0.07004106174615132,1.0000333894311098e-12
liquid_us_equity_100,cluster_capped_momentum_63_top10,EW,5,10.0,10,0.639991319848443,0.24829487566098501,2.5775454211132893,-0.08991061234523168,1.0000333894311098e-12
liquid_us_equity_100,cluster_capped_momentum_63_top10,EW,6,10.0,10,0.7026127322376112,0.22967546253843554,3.059154532526398,-0.09153135309474025,1.0000333894311098e-12
liquid_us_equity_100,cluster_capped_momentum_63_top10,EW,7,10.0,10,0.15921038229067852,0.26367951729571854,0.6038026158532409,-0.1210199705642987,1.0000333894311098e-12
liquid_us_equity_100,cluster_capped_momentum_63_top10,EW,8,10.0,10,-0.0318899322759596,0.19650826920136402,-0.16228290242137025,-0.09495898798118907,1.0000333894311098e-12
liquid_us_equity_100,cluster_capped_momentum_63_top10,EW,9,10.0,10,0.030988745124513887,0.22639350106937114,0.13688001191730978,-0.06844248535181152,1.0000333894311098e-12
liquid_us_equity_100,cluster_capped_momentum_63_top10,EW,10,10.0,10,0.42372204566832394,0.2052661394133765,2.064256905095021,-0.07299362333448411,1.0000333894311098e-12
liquid_us_equity_100,cluster_capped_momentum_63_top10,EW,11,10.0,10,-0.1925642821593998,0.29463876044101406,-0.6535605901630758,-0.17470664946454428,1.0000333894311098e-12
liquid_us_equity_100,cluster_capped_momentum_63_top10,EW,12,10.0,10,-0.8370892460912596,0.40000729340998653,-2.0926849581994853,-0.2398259703456378,1.0000333894311098e-12
liquid_us_equity_100,cluster_capped_momentum_63_top10,EW,13,10.0,10,0.13075028859284066,0.19392996256582754,0.6742139629289342,-0.10174939272244199,1.0000333894311098e-12
liquid_us_equity_100,cluster_capped_momentum_63_top10,EW,14,10.0,10,0.646218097745574,0.16498392313871396,3.9168549604577816,-0.048613839275250204,1.0000333894311098e-12
liquid_us_equity_100,cluster_capped_momentum_63_top10,EW,15,10.0,10,0.0401592970598279,0.1907219679186162,0.21056461139680505,-0.11658421064851676,1.0000333894311098e-12
liquid_us_equity_100,cluster_capped_momentum_63_top10,EW,16,10.0,10,0.278716058927889,0.130575914969649,2.1345135432559603,-0.0451950004306334,1.0000333894311098e-12
liquid_us_equity_100,cluster_capped_momentum_63_top10,EW,17,10.0,10,0.10962311736101915,0.20546789725149214,0.5335291733010107,-0.07997712596381157,1.0000333894311098e-12
liquid_us_equity_100,cluster_capped_momentum_63_top10,EW,18,10.0,10,0.5929274575392713,0.20486236100178626,2.894272303789407,-0.08545706605151826,1.0000333894311098e-12
liquid_us_equity_100,cluster_capped_momentum_63_top10,EW,19,10.0,10,0.38512767290103467,0.13510335415478875,2.8506151850008172,-0.025336328375025974,1.0000333894311098e-12
liquid_us_equity_100,cluster_capped_momentum_63_top10,EW,20,10.0,10,0.04783941586437468,0.1563280855560744,0.30601932911734414,-0.0637664776416157,1.0000333894311098e-12
liquid_us_equity_100,cluster_capped_momentum_63_top10,EW,21,10.0,10,0.0008580226257945966,0.32697250907099185,0.002624143015049867,-0.17744178685455003,1.0000333894311098e-12
liquid_us_equity_100,cluster_capped_momentum_63_top10,MRH_tau21_k5,0,10.0,10,0.03248486095274128,0.11703550422306615,0.27756415600644185,-0.06059990025642159,12.999999999986999
liquid_us_equity_100,cluster_capped_momentum_63_top10,MRH_tau21_k5,1,10.0,10,-0.4163735724167661,0.25420753147184416,-1.6379277592774446,-0.11929881063040271,16.5999999999834
liquid_us_equity_100,cluster_capped_momentum_63_top10,MRH_tau21_k5,2,10.0,10,0.46698497977817865,0.1293333801942653,3.6107072982483936,-0.03362107334522302,18.999999999981
liquid_us_equity_100,cluster_capped_momentum_63_top10,MRH_tau21_k5,3,10.0,10,-0.8635351155095776,0.6797754528701649,-1.2703240634275152,-0.3768375793871127,21.799999999978198
liquid_us_equity_100,cluster_capped_momentum_63_top10,MRH_tau21_k5,4,10.0,10,1.4933864695428745,0.42699440076594475,3.4974380620929284,-0.08529149520699242,21.799999999978205
liquid_us_equity_100,cluster_capped_momentum_63_top10,MRH_tau21_k5,5,10.0,10,0.6751557642144168,0.3157658943625745,2.138152904623192,-0.08562182384567019,23.3999999999766
liquid_us_equity_100,cluster_capped_momentum_63_top10,MRH_tau21_k5,6,10.0,10,0.5333587627091023,0.2504506051490998,2.1295966220143505,-0.08882915155996574,22.5999999999774
liquid_us_equity_100,cluster_capped_momentum_63_top10,MRH_tau21_k5,7,10.0,10,-0.08790612427298994,0.2689346214335814,-0.32686800905019664,-0.15433875892025828,28.599999999971395
liquid_us_equity_100,cluster_capped_momentum_63_top10,MRH_tau21_k5,8,10.0,10,-0.3757018465748554,0.2496362379234649,-1.504997229963606,-0.15941705969541575,32.1999999999678
liquid_us_equity_100,cluster_capped_momentum_63_top10,MRH_tau21_k5,9,10.0,10,-0.052965720813621164,0.2200705937825998,-0.24067604809438334,-0.08097927671473637,35.3999999999646
liquid_us_equity_100,cluster_capped_momentum_63_top10,MRH_tau21_k5,10,10.0,10,0.17827933996304557,0.2713692103650998,0.656962297684884,-0.12207691607701854,34.1999999999658
liquid_us_equity_100,cluster_capped_momentum_63_top10,MRH_tau21_k5,11,10.0,10,-0.24745243518471538,0.22227610651271382,-1.113266014354306,-0.13454086778823926,36.19999999996381
liquid_us_equity_100,cluster_capped_momentum_63_top10,MRH_tau21_k5,12,10.0,10,-0.9128543711205035,0.33380185143549607,-2.734719316840485,-0.2570716383489793,40.19999999995982
liquid_us_equity_100,cluster_capped_momentum_63_top10,MRH_tau21_k5,13,10.0,10,0.011699202072188442,0.2224775489090458,0.052585989595376074,-0.12166428399636164,42.99999999995701
liquid_us_equity_100,cluster_capped_momentum_63_top10,MRH_tau21_k5,14,10.0,10,0.7893248131956137,0.1804402219081343,4.374439384103064,-0.0419884922384125,45.39999999995462
liquid_us_equity_100,cluster_capped_momentum_63_top10,MRH_tau21_k5,15,10.0,10,-0.021817263138923515,0.22483956885627224,-0.09703480241404072,-0.13400215732532406,52.19999999994783
liquid_us_equity_100,cluster_capped_momentum_63_top10,MRH_tau21_k5,16,10.0,10,0.3551720754026211,0.14020249314735336,2.5332793121360586,-0.041452405058330144,48.99999999995103
liquid_us_equity_100,cluster_capped_momentum_63_top10,MRH_tau21_k5,17,10.0,10,-0.10750797811056767,0.22219982263716168,-0.4838346711267974,-0.121637684286371,52.99999999994704
liquid_us_equity_100,cluster_capped_momentum_63_top10,MRH_tau21_k5,18,10.0,10,0.4167612546184847,0.23841557212840836,1.7480454439119981,-0.11781520723490047,55.79999999994424
liquid_us_equity_100,cluster_capped_momentum_63_top10,MRH_tau21_k5,19,10.0,10,0.3201595042844203,0.18783635385626848,1.704459747593378,-0.0602185465589129,67.39999999993265
liquid_us_equity_100,cluster_capped_momentum_63_top10,MRH_tau21_k5,20,10.0,10,0.07720865073562821,0.16157178900218225,0.47785972546301103,-0.06173368875914098,62.599999999937445
liquid_us_equity_100,cluster_capped_momentum_63_top10,MRH_tau21_k5,21,10.0,10,-0.23883159529419462,0.3470870448173488,-0.6881028804148808,-0.21998262352198017,67.39999999993263
liquid_us_equity_100,cluster_capped_momentum_63_top10,MRH_tau63_k5,0,10.0,10,0.25061326404172624,0.11913029346235167,2.1036904783485904,-0.04410380122106583,6.999999999992999
liquid_us_equity_100,cluster_capped_momentum_63_top10,MRH_tau63_k5,1,10.0,10,-0.18154856206935532,0.26503916979100167,-0.6849876650754363,-0.10494128034230288,8.1999999999918
liquid_us_equity_100,cluster_capped_momentum_63_top10,MRH_tau63_k5,2,10.0,10,0.40488899172519366,0.10978428463231221,3.688041444889434,-0.026002089326748412,11.799999999988199
liquid_us_equity_100,cluster_capped_momentum_63_top10,MRH_tau63_k5,3,10.0,10,-0.7863373253241823,0.7121078632959145,-1.1042390708671586,-0.36573539936303157,12.599999999987402
liquid_us_equity_100,cluster_capped_momentum_63_top10,MRH_tau63_k5,4,10.0,10,1.4695951399177423,0.37709623616148524,3.8971355293095935,-0.07108394907720827,13.799999999986202
liquid_us_equity_100,cluster_capped_momentum_63_top10,MRH_tau63_k5,5,10.0,10,1.1128508814782472,0.3769436048834102,2.9523007342689978,-0.1302204977571445,12.599999999987398
liquid_us_equity_100,cluster_capped_momentum_63_top10,MRH_tau63_k5,6,10.0,10,0.5788754780527952,0.26113872069164445,2.2167355209422244,-0.09891479792497526,12.999999999986999
liquid_us_equity_100,cluster_capped_momentum_63_top10,MRH_tau63_k5,7,10.0,10,0.14968095440820095,0.3279240319448772,0.456450091565431,-0.16863799850345562,14.199999999985797
liquid_us_equity_100,cluster_capped_momentum_63_top10,MRH_tau63_k5,8,10.0,10,-0.020361365306667434,0.19461598832055257,-0.10462329165384678,-0.09560546392138247,17.799999999982205
liquid_us_equity_100,cluster_capped_momentum_63_top10,MRH_tau63_k5,9,10.0,10,0.04391526511656574,0.2546786047262168,0.17243405728409286,-0.07733461813035247,20.199999999979802
liquid_us_equity_100,cluster_capped_momentum_63_top10,MRH_tau63_k5,10,10.0,10,0.07900998063598941,0.265011522025662,0.29813790748328467,-0.11459365177908765,20.1999999999798
liquid_us_equity_100,cluster_capped_momentum_63_top10,MRH_tau63_k5,11,10.0,10,0.0028672120183204086,0.23956434961739337,0.011968441977646696,-0.12711789619587577,21.399999999978604
liquid_us_equity_100,cluster_capped_momentum_63_top10,MRH_tau63_k5,12,10.0,10,-1.0664932687349218,0.34555817022497576,-3.0862915729571516,-0.27010160030231256,23.39999999997661
liquid_us_equity_100,cluster_capped_momentum_63_top10,MRH_tau63_k5,13,10.0,10,-0.26809675711585834,0.19075718522370236,-1.4054346461448037,-0.11407591893520619,25.39999999997461
liquid_us_equity_100,cluster_capped_momentum_63_top10,MRH_tau63_k5,14,10.0,10,0.7088114228431803,0.1822304499772766,3.8896431574837056,-0.0463415659268851,26.999999999973014
liquid_us_equity_100,cluster_capped_momentum_63_top10,MRH_tau63_k5,15,10.0,10,-0.040763191825369915,0.22096677543157597,-0.18447656551791455,-0.12866780685345736,28.599999999971406
liquid_us_equity_100,cluster_capped_momentum_63_top10,MRH_tau63_k5,16,10.0,10,0.17991190401086055,0.1360800373362182,1.32210357618453,-0.03868572807203019,28.59999999997141
liquid_us_equity_100,cluster_capped_momentum_63_top10,MRH_tau63_k5,17,10.0,10,-0.0632529503215502,0.2679175200323154,-0.2360911310080981,-0.1366572426489422,29.39999999997062
liquid_us_equity_100,cluster_capped_momentum_63_top10,MRH_tau63_k5,18,10.0,10,0.693362383127881,0.22807864824436377,3.0400144356431453,-0.10303578739871955,31.79999999996822
liquid_us_equity_100,cluster_capped_momentum_63_top10,MRH_tau63_k5,19,10.0,10,0.46057435084487564,0.1872863573340996,2.459198616484377,-0.043494239396544954,36.99999999996303
liquid_us_equity_100,cluster_capped_momentum_63_top10,MRH_tau63_k5,20,10.0,10,-0.07955456030860653,0.18235244036050335,-0.4362681417966994,-0.06537243351666833,35.39999999996463
liquid_us_equity_100,cluster_capped_momentum_63_top10,MRH_tau63_k5,21,10.0,10,-0.4549705751325588,0.3932732983445026,-1.1568814283772026,-0.27542538330936917,40.59999999995943
liquid_us_equity_100,cluster_capped_momentum_63_top10,MRH_tau126_k5,0,10.0,10,0.21497047464083385,0.1218200150491203,1.7646564446112467,-0.05523170429267232,6.199999999993799
liquid_us_equity_100,cluster_capped_momentum_63_top10,MRH_tau126_k5,1,10.0,10,-0.3582794160197458,0.26437658798240676,-1.355185868584675,-0.12765097516268187,5.799999999994199
liquid_us_equity_100,cluster_capped_momentum_63_top10,MRH_tau126_k5,2,10.0,10,0.45391709905825195,0.0993043922329744,4.570966991961067,-0.0215440042913555,10.1999999999898
liquid_us_equity_100,cluster_capped_momentum_63_top10,MRH_tau126_k5,3,10.0,10,-0.8694445677865668,0.7101189469453392,-1.224364694851984,-0.3698502893765697,10.999999999989
liquid_us_equity_100,cluster_capped_momentum_63_top10,MRH_tau126_k5,4,10.0,10,1.7155990946670272,0.37843762273084725,4.533373511551371,-0.06409158851848884,8.999999999991001
liquid_us_equity_100,cluster_capped_momentum_63_top10,MRH_tau126_k5,5,10.0,10,1.1722631355889912,0.40274886569571894,2.9106553374423103,-0.1368648536442888,10.5999999999894
liquid_us_equity_100,cluster_capped_momentum_63_top10,MRH_tau126_k5,6,10.0,10,0.6426628170838344,0.2772319442763834,2.3181412905318752,-0.0989147979249747,9.7999999999902
liquid_us_equity_100,cluster_capped_momentum_63_top10,MRH_tau126_k5,7,10.0,10,0.2617517161798695,0.287224586296042,0.9113137546977649,-0.13165957885863022,11.399999999988601
liquid_us_equity_100,cluster_capped_momentum_63_top10,MRH_tau126_k5,8,10.0,10,-0.0717118602914204,0.2327451032365633,-0.3081132934437035,-0.1161376261545145,14.599999999985402
liquid_us_equity_100,cluster_capped_momentum_63_top10,MRH_tau126_k5,9,10.0,10,0.08625815253456937,0.24429724876687609,0.35308687662106775,-0.07381056234118932,12.199999999987803
liquid_us_equity_100,cluster_capped_momentum_63_top10,MRH_tau126_k5,10,10.0,10,0.38731026684128356,0.27643745665456965,1.4010773775995817,-0.09762918508710672,16.599999999983403
liquid_us_equity_100,cluster_capped_momentum_63_top10,MRH_tau126_k5,11,10.0,10,0.15019898490943406,0.24527082847043216,0.6123801425774873,-0.12160377603670469,16.999999999983004
liquid_us_equity_100,cluster_capped_momentum_63_top10,MRH_tau126_k5,12,10.0,10,-0.7319341301644484,0.3584335852952365,-2.0420355686243044,-0.23351037090433668,16.999999999983004
liquid_us_equity_100,cluster_capped_momentum_63_top10,MRH_tau126_k5,13,10.0,10,-0.054989603613529336,0.20195577020623434,-0.2722853798982938,-0.10310471827412515,16.999999999983004
liquid_us_equity_100,cluster_capped_momentum_63_top10,MRH_tau126_k5,14,10.0,10,0.6277024684642654,0.19122271701669266,3.2825726893431177,-0.052341722024114246,19.799999999980212
liquid_us_equity_100,cluster_capped_momentum_63_top10,MRH_tau126_k5,15,10.0,10,-0.3093082801211011,0.2522777208122635,-1.2260626072091867,-0.17796145756630155,22.199999999977805
liquid_us_equity_100,cluster_capped_momentum_63_top10,MRH_tau126_k5,16,10.0,10,0.23803610738102954,0.1436808966410557,1.6566997627669025,-0.047294075422493975,20.599999999979413
liquid_us_equity_100,cluster_capped_momentum_63_top10,MRH_tau126_k5,17,10.0,10,0.046728909926645024,0.2800868924139099,0.16683718942985246,-0.11266905241559955,18.199999999981806
liquid_us_equity_100,cluster_capped_momentum_63_top10,MRH_tau126_k5,18,10.0,10,0.2798211371556292,0.2425030418952541,1.1538871222709868,-0.1334923225904604,22.999999999977014
liquid_us_equity_100,cluster_capped_momentum_63_top10,MRH_tau126_k5,19,10.0,10,0.4867155009030788,0.19179570690737127,2.5376767225327046,-0.040891085032521146,26.59999999997341
liquid_us_equity_100,cluster_capped_momentum_63_top10,MRH_tau126_k5,20,10.0,10,0.09770058888610178,0.182761164720112,0.5345806864121813,-0.06537243351666866,25.79999999997422
liquid_us_equity_100,cluster_capped_momentum_63_top10,MRH_tau126_k5,21,10.0,10,-0.27168535738913135,0.42110676723243706,-0.6451697729153919,-0.2633390449485842,32.19999999996783
liquid_us_equity_100,cluster_capped_momentum_63_top10,CMVT_lam0.5_gam0.25,0,10.0,10,-0.17122554486906072,0.23366521695968695,-0.732781485820667,-0.1516466600268045,7.600327011760815
liquid_us_equity_100,cluster_capped_momentum_63_top10,CMVT_lam0.5_gam0.25,1,10.0,10,-0.7724364619704516,0.5708528369225054,-1.3531271319125606,-0.2817851078568473,11.544077573752656
liquid_us_equity_100,cluster_capped_momentum_63_top10,CMVT_lam0.5_gam0.25,2,10.0,10,0.23584159559059792,0.24237267089817097,0.9730535819721604,-0.14303926755020346,12.871740894724052
liquid_us_equity_100,cluster_capped_momentum_63_top10,CMVT_lam0.5_gam0.25,3,10.0,10,-0.7596994545433979,0.6693577862604957,-1.134967681165673,-0.3168206652735902,12.294241958596297
liquid_us_equity_100,cluster_capped_momentum_63_top10,CMVT_lam0.5_gam0.25,4,10.0,10,3.4516076970142566,0.6709583865698482,5.144294737345522,-0.12390851817220117,19.33929496627346
liquid_us_equity_100,cluster_capped_momentum_63_top10,CMVT_lam0.5_gam0.25,5,10.0,10,2.833182827504972,0.9573236874567738,2.959482633328176,-0.33735353965311365,17.803233775269153
liquid_us_equity_100,cluster_capped_momentum_63_top10,CMVT_lam0.5_gam0.25,6,10.0,10,1.8566173280875784,0.5518297289190748,3.364475001593263,-0.1588120451884314,13.419890113345177
liquid_us_equity_100,cluster_capped_momentum_63_top10,CMVT_lam0.5_gam0.25,7,10.0,10,-0.24928235859701922,0.7199167747454569,-0.3462655231013508,-0.3624658889380252,22.08649483947594
liquid_us_equity_100,cluster_capped_momentum_63_top10,CMVT_lam0.5_gam0.25,8,10.0,10,0.2990745539871247,0.27187225690950895,1.1000554355407062,-0.09603333208379827,22.12079699588266
liquid_us_equity_100,cluster_capped_momentum_63_top10,CMVT_lam0.5_gam0.25,9,10.0,10,0.17514648700099222,0.30660590350834904,0.5712430354285454,-0.13816087878231664,16.59762227176348
liquid_us_equity_100,cluster_capped_momentum_63_top10,CMVT_lam0.5_gam0.25,10,10.0,10,-0.2685196011374482,0.35413259916688095,-0.7582459275661125,-0.1494667881954943,14.167851349042177
liquid_us_equity_100,cluster_capped_momentum_63_top10,CMVT_lam0.5_gam0.25,11,10.0,10,-0.08439012569740845,0.5753521096922782,-0.14667561702762688,-0.3089566362605196,19.423902355938523
liquid_us_equity_100,cluster_capped_momentum_63_top10,CMVT_lam0.5_gam0.25,12,10.0,10,-0.07867595531120708,0.27144026749929273,-0.28984629301959497,-0.18275889887199637,29.11129992421836
liquid_us_equity_100,cluster_capped_momentum_63_top10,CMVT_lam0.5_gam0.25,13,10.0,10,-0.3440900566608436,0.23351903343380429,-1.4734989760777226,-0.12599737233675457,21.686882522221172
liquid_us_equity_100,cluster_capped_momentum_63_top10,CMVT_lam0.5_gam0.25,14,10.0,10,1.3448707521127674,0.3169172879731404,4.243601731889443,-0.04692756390932229,31.328027004505767
liquid_us_equity_100,cluster_capped_momentum_63_top10,CMVT_lam0.5_gam0.25,15,10.0,10,-0.09088621980883715,0.38898986088415294,-0.23364675778958363,-0.2630928607655677,40.662963269579194
liquid_us_equity_100,cluster_capped_momentum_63_top10,CMVT_lam0.5_gam0.25,16,10.0,10,0.48235588084600955,0.2014011482467651,2.395000649413438,-0.03934082180828036,34.35654518094209
liquid_us_equity_100,cluster_capped_momentum_63_top10,CMVT_lam0.5_gam0.25,17,10.0,10,0.2410907199077097,0.3584775650976847,0.6725406088979103,-0.1383892360478144,38.29235889284337
liquid_us_equity_100,cluster_capped_momentum_63_top10,CMVT_lam0.5_gam0.25,18,10.0,10,0.3855646412999323,0.3014045644080332,1.2792262852950238,-0.10140549303375657,39.7677580107536
liquid_us_equity_100,cluster_capped_momentum_63_top10,CMVT_lam0.5_gam0.25,19,10.0,10,0.576818062398313,0.2386615748333228,2.4168870200355297,-0.07994191475709667,42.706495112340654
liquid_us_equity_100,cluster_capped_momentum_63_top10,CMVT_lam0.5_gam0.25,20,10.0,10,-0.448579571599375,0.3553069665036166,-1.2625127393710884,-0.15522891847003706,40.67599165330716
liquid_us_equity_100,cluster_capped_momentum_63_top10,CMVT_lam0.5_gam0.25,21,10.0,10,-0.5016641629915939,0.6008468644977099,-0.8349284861628351,-0.26684464155045085,43.1119174459348
liquid_us_equity_100,cluster_capped_momentum_63_top10,CMVT_lam1.0_gam0.5,0,10.0,10,-0.19999658029036205,0.16377972838263025,-1.2211314688585824,-0.14178207917438057,1.976587054127505
liquid_us_equity_100,cluster_capped_momentum_63_top10,CMVT_lam1.0_gam0.5,1,10.0,10,-0.9480616953222674,0.4311571227040389,-2.198877498240591,-0.2786800089746271,7.991742944314362
liquid_us_equity_100,cluster_capped_momentum_63_top10,CMVT_lam1.0_gam0.5,2,10.0,10,0.23584159559059747,0.24237267089817052,0.9730535819721604,-0.14303926755020313,7.648461639182842
liquid_us_equity_100,cluster_capped_momentum_63_top10,CMVT_lam1.0_gam0.5,3,10.0,10,-0.5227079320464787,0.7216598844205783,-0.724313410416927,-0.3738117588736203,1.5484573926405072
liquid_us_equity_100,cluster_capped_momentum_63_top10,CMVT_lam1.0_gam0.5,4,10.0,10,3.4734992500651396,0.6420508056202471,5.410006840041558,-0.12390851817220161,10.106808976320904
liquid_us_equity_100,cluster_capped_momentum_63_top10,CMVT_lam1.0_gam0.5,5,10.0,10,2.64483154902671,0.9388808218135614,2.8170045522019316,-0.3373535396531139,9.668672275832945
liquid_us_equity_100,cluster_capped_momentum_63_top10,CMVT_lam1.0_gam0.5,6,10.0,10,1.8718765870227054,0.5547987683325943,3.3739739412996803,-0.15881204518843117,9.60415905607605
liquid_us_equity_100,cluster_capped_momentum_63_top10,CMVT_lam1.0_gam0.5,7,10.0,10,-0.24928235859702674,0.7199167747454649,-0.3462655231013574,-0.36246588893802767,13.97486641997963
liquid_us_equity_100,cluster_capped_momentum_63_top10,CMVT_lam1.0_gam0.5,8,10.0,10,0.6097540478468328,0.24960002877703621,2.4429245895202745,-0.08714739472450395,11.776752614140605
liquid_us_equity_100,cluster_capped_momentum_63_top10,CMVT_lam1.0_gam0.5,9,10.0,10,0.04355929222204091,0.2583639454991385,0.16859663656908183,-0.08168347647915752,6.285157041600633
liquid_us_equity_100,cluster_capped_momentum_63_top10,CMVT_lam1.0_gam0.5,10,10.0,10,0.8656869963838596,0.3616916155662496,2.393439491336237,-0.11501547226702535,8.648288246196824
liquid_us_equity_100,cluster_capped_momentum_63_top10,CMVT_lam1.0_gam0.5,11,10.0,10,-0.08439012569739779,0.5753521096922787,-0.14667561702760823,-0.3089566362605196,14.516345029216964
liquid_us_equity_100,cluster_capped_momentum_63_top10,CMVT_lam1.0_gam0.5,12,10.0,10,-0.14619062001529448,0.37516158507689684,-0.3896737454740739,-0.1821532371793858,20.679066489770783
liquid_us_equity_100,cluster_capped_momentum_63_top10,CMVT_lam1.0_gam0.5,13,10.0,10,0.466631695654558,0.24689300998005154,1.8900158238192764,-0.08746817552233299,7.162434429396027
liquid_us_equity_100,cluster_capped_momentum_63_top10,CMVT_lam1.0_gam0.5,14,10.0,10,0.5447619448428886,0.2304899306649941,2.3634956341425175,-0.04825817241099628,8.792485697920794
liquid_us_equity_100,cluster_capped_momentum_63_top10,CMVT_lam1.0_gam0.5,15,10.0,10,0.02808866805184751,0.3484415676884303,0.08061227665260431,-0.2664223455158691,13.529914304006292
liquid_us_equity_100,cluster_capped_momentum_63_top10,CMVT_lam1.0_gam0.5,16,10.0,10,0.37227142978850924,0.18690331130764445,1.9917861657023053,-0.03409246989316317,17.557986004152518
liquid_us_equity_100,cluster_capped_momentum_63_top10,CMVT_lam1.0_gam0.5,17,10.0,10,0.23583204410831904,0.3017768963430663,0.7814781282641291,-0.11400423880533717,23.146462779088992
liquid_us_equity_100,cluster_capped_momentum_63_top10,CMVT_lam1.0_gam0.5,18,10.0,10,0.5302316001825793,0.2554386502424221,2.0757688770955034,-0.12040139364706548,20.811966825810902
liquid_us_equity_100,cluster_capped_momentum_63_top10,CMVT_lam1.0_gam0.5,19,10.0,10,1.0159347288024398,0.2541119547999619,3.9979808490245587,-0.07309281405734136,21.758624147755516
liquid_us_equity_100,cluster_capped_momentum_63_top10,CMVT_lam1.0_gam0.5,20,10.0,10,-0.44857957159937456,0.3553069665036183,-1.262512739371081,-0.15522891847003728,21.468763083698057
liquid_us_equity_100,cluster_capped_momentum_63_top10,CMVT_lam1.0_gam0.5,21,10.0,10,-0.19321617401176772,0.6187671000099442,-0.3122599343248054,-0.26684464155045085,25.250050683273717
