split_id,universe,evaluation_start,evaluation_end,trailing_window_arm,trailing_window_reward,trailing_window_raw_reward,trailing_window_switch_penalty
14,liquid_us_equity_100,2022-10-04,2023-01-03,momentum_21_top10|EW,0.19838832318782806,0.19838832318782806,0.0
15,liquid_us_equity_100,2023-01-04,2023-04-04,momentum_21_top10|MRH_tau21_k5,-0.0017293276377022266,-0.0012293276377022266,0.0005
16,liquid_us_equity_100,2023-04-05,2023-07-06,cluster_capped_momentum_63_top10|EW,0.08603470873832703,0.08653470873832703,0.0005
17,liquid_us_equity_100,2023-07-07,2023-10-04,momentum_21_top10|MRH_tau21_k5,-0.005814701702445746,-0.0053147017024457455,0.0005
18,liquid_us_equity_100,2023-10-05,2024-01-04,cluster_capped_momentum_63_top10|EW,0.2058007950782776,0.2063007950782776,0.0005
19,liquid_us_equity_100,2024-01-05,2024-04-05,cluster_capped_momentum_63_top10|MRH_tau126_k5,0.05685179781913757,0.05735179781913757,0.0005
20,liquid_us_equity_100,2024-04-08,2024-07-08,low_volatility_63_top10|MRH_tau126_k5,0.09522640806436539,0.09572640806436539,0.0005
21,liquid_us_equity_100,2024-07-09,2024-10-04,cluster_capped_momentum_63_top10|MRH_tau21_k5,-0.15940195965766907,-0.15890195965766907,0.0005
