universe,controller,splits,mean_ann_return,mean_ann_vol,mean_sharpe,worst_split_drawdown
liquid_us_equity_100,EW,22,0.1978325488555979,0.1971382057575185,1.5386466600987914,-0.3724814752514668
liquid_us_equity_100,MRH_tau21_k5,22,0.054671273578291574,0.23319476260860475,0.4223118012600606,-0.29921505991797315
liquid_us_equity_100,MRH_tau63_k5,22,0.13567584421449175,0.2385437478066345,0.6949586308805169,-0.25930405539857204
liquid_us_equity_100,MRH_tau126_k5,22,0.2244861410929599,0.24379687098158523,1.1151757426513151,-0.30732725568385766
