universe,controller,splits,mean_ann_return,mean_ann_vol,mean_sharpe,worst_split_drawdown
liquid_us_equity_500,EW,9,0.2173870081656082,0.1571778570556062,1.5224320117803236,-0.16807098768091255
liquid_us_equity_500,MRH_tau21_k5,9,0.36992870485564944,0.23734595287604815,1.6342813970460077,-0.1954982466256011
liquid_us_equity_500,MRH_tau63_k5,9,0.1950539451432195,0.23929038813021478,0.8298405651568399,-0.16634991463809579
liquid_us_equity_500,MRH_tau126_k5,9,0.26950123548328125,0.2562802868776446,1.0407226809299284,-0.14777732831776336
