universe,controller,split_id,cost_bps,train_end,validation_end,evaluation_start,evaluation_end,ann_return,ann_vol,sharpe,max_dd,calmar
liquid_us_equity_250,EW,10,0.0,2024-06-13,2024-09-13,2024-09-16,2024-12-12,0.09990836066623432,0.09093368995801052,1.0986946720326562,-0.03130724233289017,3.1912220054617606
liquid_us_equity_250,EW,10,10.0,2024-06-13,2024-09-13,2024-09-16,2024-12-12,0.09990836066623476,0.0909336899580105,1.0986946720326614,-0.03130724233289017,3.191222005461775
liquid_us_equity_250,MRH_tau21_k5,0,0.0,2021-12-09,2022-03-11,2022-03-14,2022-06-10,0.17261526546676853,0.27519908666375065,0.6272377846844005,-0.13923225675025808,1.2397649043005172
liquid_us_equity_250,MRH_tau21_k5,0,10.0,2021-12-09,2022-03-11,2022-03-14,2022-06-10,0.14984199802716525,0.27390561294375976,0.5470570552250231,-0.14095379223675542,1.0630575853852697
liquid_us_equity_250,MRH_tau21_k5,1,0.0,2022-03-11,2022-06-10,2022-06-13,2022-09-12,0.27697586403882646,0.29971033969901556,0.9241451740238781,-0.0784564558355354,3.530313230257401
liquid_us_equity_250,MRH_tau21_k5,1,10.0,2022-03-11,2022-06-10,2022-06-13,2022-09-12,0.25474060867501436,0.30040468642729623,0.8479914601326253,-0.08029954292386243,3.1723793112169916
liquid_us_equity_250,MRH_tau21_k5,2,0.0,2022-06-10,2022-09-12,2022-09-13,2022-12-09,-0.3374828185878296,0.3171851938397822,-1.0639929767883056,-0.1407459730925138,-2.3978150931792612
liquid_us_equity_250,MRH_tau21_k5,2,10.0,2022-06-10,2022-09-12,2022-09-13,2022-12-09,-0.35872234766353195,0.31570942428866394,-1.1362421266664615,-0.1407459730925138,-2.548721926311819
liquid_us_equity_250,MRH_tau21_k5,3,0.0,2022-09-12,2022-12-09,2022-12-12,2023-03-14,-0.15107441945804645,0.2873039069010839,-0.5258348940919002,-0.10023308295254851,-1.5072310958255126
liquid_us_equity_250,MRH_tau21_k5,3,10.0,2022-09-12,2022-12-09,2022-12-12,2023-03-14,-0.17162600757016744,0.28818610056579547,-0.5955388106248662,-0.10311003368378957,-1.6644937591120688
