update,mean_episode_reward
100,0.23699781263712794
101,0.29588128343069303
102,0.22901774865264693
103,0.2742497220557804
104,0.2760941139034306
105,0.30321403259101015
106,0.2607744932562734
107,0.25636553023165715
108,0.3333303664500515
109,0.28498805941975053
110,0.3090189969322334
111,0.27483347174711525
112,0.29499799218804884
113,0.3050607822369784
114,0.2627151102060452
115,0.2749462260787065
116,0.2509175593731925
117,0.25002023632017273
118,0.28633479436393827
119,0.32508148326693725
120,0.27731896253923577
121,0.3153828947882478
122,0.3174933680080964
123,0.24891184534256658
124,0.26787194799787056
125,0.26105845797186095
126,0.33374608172258985
127,0.3057255947496742
128,0.19072674370060363
129,0.2617778890999034
130,0.1764680832469215
131,0.31215080168719095
132,0.2567905351364364
133,0.21903041179757565
134,0.24573645616571108
135,0.29635734925977886
136,0.263700357483079
137,0.322199274902232
138,0.28840525964430225
139,0.297618961155725
140,0.2801934399176389
141,0.24389371446644267
142,0.2154697080453237
143,0.20130711693006256
144,0.27563005697447807
145,0.2642591787346949
146,0.24800531018991023
147,0.29098949942272156
148,0.30315974781600136
149,0.3277417575785269
150,0.2946887332558011
151,0.23490800483462712
152,0.2458297097667431
153,0.21303846403801194
154,0.34209150467844057
155,0.3207463589836455
156,0.3573131818557158
157,0.233213987473088
158,0.23118869645986706
159,0.28575544684038806
160,0.21692535265659293
161,0.2606687458464876
162,0.30896325479261577
163,0.279217040593115
164,0.3414067451764519
165,0.2841288263055806
166,0.2626214158177997
167,0.22752795244256654
168,0.29613804681381833
169,0.2059085734266167
170,0.21554560431589684
171,0.23024986435969672
172,0.323726197782283
173,0.3133127235341817
174,0.2770077435222144
175,0.2643227781324337
176,0.3150175721384585
177,0.2390137780845786
178,0.32923844510999817
179,0.3266635024144004
180,0.29681186688443023
181,0.29744477407075465
182,0.2869617978576571
183,0.3338834095047787
184,0.23534385103266686
185,0.28464227456909913
186,0.30582480027806014
187,0.28755919716786593
188,0.3119429595535621
189,0.2667117854192232
190,0.2063941371937593
191,0.2618411886893834
192,0.27395043487194926
193,0.34199553565122187
194,0.2987434592311426
195,0.28147134666020673
196,0.2379612533841282
197,0.25505787739530206
198,0.3627686664306869
199,0.2782606922555715
200,0.31706226523965597
201,0.24109202095617852
202,0.2525242834041516
203,0.2823443815577775
204,0.296032210229896
205,0.2630030903140626
206,0.2565796989559506
207,0.24598325680320463
208,0.24848159969163439
209,0.29484155122190714
210,0.2190866079957535
211,0.3016216851149996
212,0.2969399942473198
213,0.30159215920139104
214,0.27405747344406944
215,0.30978882176956785
216,0.32833444346518564
217,0.25891400722321123
218,0.3065957152672733
219,0.2822832557139918
220,0.2378786331585919
221,0.2501790016346301
222,0.31555198443432647
223,0.21176443384805074
224,0.3128476351654778
225,0.24138756154570729
226,0.2705875816754997
227,0.2649674660060555
228,0.27574400436909247
229,0.29949845070950687
230,0.28854543183600373
231,0.29436018065704656
232,0.2332720144186169
233,0.258628880023025
234,0.3061907956919943
235,0.2854433767885591
236,0.26610060478560627
237,0.337927327840589
238,0.2728449060426404
239,0.23770545896453163
240,0.3134508793009445
241,0.22713782506374022
242,0.30312203569337726
243,0.22630809348387024
244,0.24124169446683177
245,0.20894689431103566
246,0.25736431183759123
247,0.3159434407716617
248,0.3315253790157537
249,0.271448002778925
250,0.3490867423048864
251,0.252867686523435
252,0.242959767812863
253,0.28036013008871424
254,0.2759051990384857
255,0.2763865213685979
256,0.3092073424098392
257,0.30221282174655545
258,0.20935105772999427
259,0.2748243456347457
260,0.3380125053614999
261,0.26559635053854436
262,0.280195109701405
263,0.2401339798622454
264,0.2648735237695898
265,0.2205178663522626
266,0.27644430768365663
267,0.35445982178983587
268,0.20948099453623095
269,0.33412420955331373
270,0.304123225583074
271,0.3128613975131884
272,0.2789387203520164
273,0.3113829551730305
274,0.21408983629468517
275,0.29101990299144137
276,0.2660374519182369
277,0.24029322954205176
278,0.2486999302248781
279,0.22855999925135015
280,0.23539264034479856
281,0.2703265469754115
282,0.2990805306083833
283,0.30834275654827553
284,0.24834522954188287
285,0.2650992772153889
286,0.2596865586626033
287,0.36776330120240647
288,0.24797741195652634
289,0.2955201657799383
290,0.2031921457964927
291,0.32446785795036703
292,0.2583462473315497
293,0.20062757714185864
294,0.27351296235186356
295,0.28552250168286264
296,0.2431558333725358
297,0.23310947678207108
298,0.2899025524966419
299,0.3044891159515828
300,0.3172517648975675
301,0.28936689471205074
302,0.21398684425124279
303,0.3708318369075035
304,0.2776574486148699
305,0.20222867462628832
306,0.30477830150630325
307,0.35064707801211625
308,0.33714055134138715
309,0.24679374015734842
310,0.29428097524214536
311,0.2893965234203885
312,0.25542308130146313
313,0.29893576380951953
314,0.26965526716473204
315,0.2255443724182745
316,0.23453158516592035
317,0.2372509619453922
318,0.38195644691586494
319,0.28363699299128103
320,0.2957100432443743
321,0.25805039482656866
322,0.3131074793636799
323,0.30604551534634084
324,0.2510546335252002
325,0.18646027892827988
326,0.23257588187698275
327,0.33476842547922087
328,0.24963106606931737
329,0.28442280588205904
330,0.2714048613173266
331,0.33132366723536205
332,0.2736824312790607
333,0.35834532188406837
334,0.2940400769390787
335,0.2931312763054545
336,0.29824340308550745
337,0.30788407928775996
338,0.3481124183551098
339,0.38690002999889356
340,0.31895965912068885
341,0.30394462728872895
342,0.3204595677088946
343,0.25153739358453703
344,0.28244506175785017
345,0.3219294014852494
346,0.19810850840682784
347,0.33867466798983514
348,0.2913458455586806
349,0.2780646168005963
350,0.33246896644899
351,0.27500783461922157
352,0.3015016886250426
353,0.27422896000401425
354,0.2730591441116606
355,0.25249631295446306
356,0.24218553797497103
357,0.35348406329285353
358,0.201205553986559
359,0.28757131833117455
360,0.24135680787730962
361,0.2758655900834128
362,0.21552738438670835
363,0.2295657821232453
364,0.289509753153349
365,0.2548198882335176
366,0.298875302891247
367,0.2526995964581147
368,0.2745615827540557
369,0.23640401905868202
370,0.3041458673154314
371,0.3191657730688651
372,0.3846046932740137
373,0.30136173556093127
374,0.3552128462664162
375,0.22748791864917925
376,0.35312241381810355
377,0.25718175534469384
378,0.26982288939567906
379,0.35673517112930614
380,0.2745841480791569
381,0.31367387471254915
382,0.2308491951553151
383,0.298024317715317
384,0.2672897599792729
385,0.3326846099225804
386,0.23441306156261513
387,0.29689717122043174
388,0.38198741125719
389,0.26954813417978585
390,0.2486353301210329
391,0.23626882734242827
392,0.21304747683461756
393,0.27655722565638524
394,0.22196551610250026
395,0.4057352448968838
396,0.31984960252884775
397,0.2927104218785341
398,0.3399031122292702
399,0.3067242115503177
400,0.3031413112767041
401,0.291758707491681
402,0.3042503648903221
403,0.32100681789840263
404,0.273896403843537
405,0.32897722903483856
406,0.3226102181555082
407,0.2328079028520733
408,0.2890055558721845
409,0.37970843313572306
410,0.29337099466162425
411,0.2888895562694718
412,0.3131255443052699
413,0.35444567740584415
414,0.23049526331791034
415,0.3627655463060364
416,0.3075803237346311
417,0.2815212858840823
418,0.2545555610364924
419,0.23536495309478292
420,0.29867703025229275
421,0.2357164635322988
422,0.25497646393099177
423,0.29161340549277764
424,0.28071657843732584
425,0.2705579112128665
426,0.32532581853835535
427,0.23622395117611936
428,0.2590675101382658
429,0.2749404424491028
430,0.2603117381222546
431,0.24574392253998667
432,0.2809133232415964
433,0.31368209910579026
434,0.2685550788107018
435,0.2444196054711938
436,0.30205682408995926
437,0.34916126809548587
438,0.3120261289877817
439,0.27572534679590416
440,0.33218931321365136
441,0.30322662030812353
442,0.2934798513694356
443,0.28713069991984713
444,0.2857267683139071
445,0.2441572817430521
446,0.2854829849675298
447,0.3124626464365671
448,0.2341393237390245
449,0.2513821565856536
