update,mean_episode_reward
110,0.6216636812508417
111,0.6645475137920585
112,0.5304259893115765
113,0.49698429645286524
114,0.5495744862710126
115,0.5422200380756598
116,0.5524781832209555
117,0.5129979036767812
118,0.6085511706332909
119,0.42918100314273033
120,0.72510099367355
121,0.47033175190411686
122,0.5265536543932589
123,0.6090469241462415
124,0.5475417846125007
125,0.5834765707162054
126,0.636991831168416
127,0.48344909570005257
128,0.5873743702541105
129,0.5281937439770749
130,0.677557331713615
131,0.5854431610981313
132,0.5922678296095304
133,0.6535531132200655
134,0.6917003876684854
135,0.5109751124012595
136,0.720140976656694
137,0.6309345057622219
138,0.7889016451566325
139,0.6218027410989938
140,0.6896262901815741
141,0.47286735574986477
142,0.6575331018370889
143,0.7244621087641766
144,0.5403106549395792
145,0.5321913984856413
146,0.6901280744629427
147,0.6672805447111992
148,0.6398490297530467
149,0.5985504858958848
150,0.7243264780360429
151,0.4837851201397522
152,0.6100786534176829
153,0.6176999995853597
154,0.6312505001648484
155,0.6099654896097491
156,0.6228266160081452
157,0.6099899517575977
158,0.6687843511754181
159,0.60376281819966
160,0.5381162761914311
161,0.6074700773557803
162,0.5796389360960651
163,0.6455920123989927
164,0.6257091518006442
165,0.6224418568793529
166,0.557068348871932
167,0.47328961883613374
168,0.7006679747331267
169,0.6422426973246426
170,0.4620897067070473
171,0.551949433342088
172,0.600832458864564
173,0.6209843825927237
174,0.6803600902471771
175,0.5912983681579741
176,0.6313130855075239
177,0.7190808397523748
178,0.5870613333536312
179,0.598577674095092
180,0.5892766535980627
181,0.6908347353843661
182,0.6033899332493698
183,0.6893865251816654
184,0.6274148531762572
185,0.6600854230540184
186,0.545585779264608
187,0.7000204396948296
188,0.5068016731409747
189,0.6534400423503636
190,0.5549398782022763
191,0.6421686471245872
192,0.5965191759605659
193,0.5815927147826491
194,0.651524688306381
195,0.482202099248146
196,0.56809632142055
197,0.6078459927812219
198,0.5497000968753127
199,0.5587639580577767
200,0.5928106438659597
201,0.5479673625377472
202,0.5866197285892364
203,0.5571069413223692
204,0.7415793614151577
205,0.6209889895981178
206,0.54672052138388
207,0.5861939147677427
208,0.5993238623050274
209,0.6189169092867814
210,0.7124170470585037
211,0.501857861202249
212,0.677950478711864
213,0.6176441474623667
214,0.551273776877982
215,0.5000599692187583
216,0.4650197292454929
217,0.5442096276383381
218,0.6621578562480863
219,0.5863260197850954
220,0.5936633974051801
221,0.5908916742822233
222,0.6546034455532208
223,0.5212148084004488
224,0.6013398797367699
225,0.687759537565095
226,0.5568724101370511
227,0.6735006249315726
228,0.5660265040496597
229,0.5372548239392927
230,0.6290977441094583
231,0.5699099404834366
232,0.6630931474016203
233,0.672536761170098
234,0.6103262976588061
235,0.6601267751442114
236,0.6544434767177639
237,0.7090797992423177
238,0.6715937629633117
239,0.4799672379837527
240,0.5636285893209182
241,0.5602041555005902
242,0.6651535055959054
243,0.8083011987328064
244,0.5538948226215629
245,0.6832296942787556
246,0.5281248849011414
247,0.7188490392145468
248,0.45650796965249657
249,0.6225025883419827
250,0.5685793422405064
251,0.6689458939169223
252,0.5799411771683177
253,0.7047567869885825
254,0.6011768986839646
255,0.5120952016974721
256,0.6187138892419171
257,0.6687188019714085
258,0.5691086198785342
259,0.7590247530509563
260,0.6618712651822231
261,0.6020397666870849
262,0.6678931869197792
263,0.717489253137804
264,0.5954989443125669
265,0.5898762630434552
266,0.5501145051869875
267,0.654408029668654
268,0.6162266699247994
269,0.5955002195454048
270,0.6439309532773526
271,0.5868126695180157
272,0.6696911478793481
273,0.5580861753648302
274,0.5396199777799969
275,0.6727499870564012
276,0.6587941785692237
277,0.6146185541098627
278,0.5471534365571339
279,0.5586370732053183
280,0.4703486956908212
281,0.6422175497136777
282,0.6081334924189529
283,0.5845942968153395
284,0.5937383789350861
285,0.5320528740073011
286,0.6692635008560804
287,0.5102007886307547
288,0.6813410930675067
289,0.4183032639072432
290,0.559370101550788
291,0.6166716403143558
292,0.6794427059552012
293,0.6814159931382164
294,0.6601222026899146
295,0.5811810547941908
296,0.511380589538021
297,0.5597560101790199
298,0.596479471413962
299,0.5888318355961625
300,0.6138100510239989
301,0.6989379969745642
302,0.6567874742322601
303,0.55395074163971
304,0.5772015187430952
305,0.6705514307298776
306,0.6210223534532512
307,0.5572487161164948
308,0.6479619802945914
309,0.6507392384422322
310,0.545872061959623
311,0.5965621696183613
312,0.6303671039252853
313,0.7089546767965658
314,0.5662679866703305
315,0.6387843074238239
316,0.7259024299128214
317,0.7195272956547948
318,0.5986959380291713
319,0.7041076054544343
320,0.7544240071535265
321,0.6883724141516723
322,0.5642707291456949
