update,mean_episode_reward
148,-0.17368169556903013
149,-0.07643147590169974
150,-0.13106935702959768
151,-0.15674005951632353
152,-0.16829781594424276
153,-0.11992398945524958
154,-0.13995858641571127
155,-0.20467163467158875
156,-0.18702603497028272
157,-0.11965046142859137
158,-0.22053690533251333
159,-0.1174614981950981
160,-0.1326867388561368
161,-0.1892103610249857
162,-0.1132375832839898
163,-0.12049484049733412
164,-0.09479156616422794
165,-0.1679328885176498
166,-0.09551879855083219
167,-0.15653529983001135
168,-0.08712263571351286
169,-0.11997810944391556
170,-0.07370934786240468
171,-0.15774259380896183
172,-0.09469717664220904
173,-0.1461080327721902
174,-0.12610784501202943
175,-0.12725608032815217
176,-0.07093345812942668
177,-0.13931506393798068
178,-0.16556248391467912
179,-0.18249707562836193
180,-0.21112344290395413
181,-0.2027380215119289
182,-0.11327484210187322
183,-0.1717106950774602
184,-0.13775464421678407
185,-0.15339348351502244
186,-0.15276842095772736
187,-0.17738744156955968
188,-0.07207279680915235
189,-0.14916295662154275
190,-0.1053429732234387
191,-0.15354446777973862
192,-0.1637367658384695
193,-0.09082729943126348
194,-0.10502344498763705
195,-0.12427440359988395
196,-0.11032615703728273
197,-0.16886540324958332
198,-0.10548088169783416
199,-0.13676131428504354
200,-0.12253143003226796
201,-0.14391390640033327
202,-0.1426254151839809
203,-0.1938983224238958
204,-0.09347030012668256
205,-0.16297834946984344
206,-0.19754560721670109
207,-0.1711244650344573
208,-0.14164894627704902
209,-0.12809863338134164
210,-0.16545609117595936
211,-0.0647819702309486
212,-0.03307475335395793
213,-0.1409067129163001
214,-0.12031052473366799
215,-0.09493571390142581
216,-0.22535995636811398
217,-0.10681230086477929
218,-0.11318234034645987
219,-0.042487106890348514
220,-0.17665999840877097
221,-0.14594772811778967
222,-0.057458855111690355
223,-0.16031286631808447
224,-0.12629079885755345
225,-0.16124750432103005
226,-0.16602867104423544
227,-0.1468160032856455
228,-0.16687369504552407
229,-0.1710120939853065
230,-0.12996841621482721
231,-0.12357408845218742
232,-0.20273082514025495
233,-0.1769889180765555
234,-0.2020880684003714
235,-0.07173056045136643
236,-0.16514075229830874
237,-0.1772665031797563
238,-0.1431899239789042
239,-0.08835310051593599
240,-0.1283109788666176
241,-0.1490100390393915
242,-0.18694602917867087
243,-0.15520657166583382
244,-0.13235834747122985
245,-0.1741996410836085
246,-0.10906254058591003
247,-0.14201298647913063
248,-0.1521152446181683
249,-0.2077426947124271
250,-0.17162830997934483
251,-0.1132216397919971
252,-0.1320024798681819
253,-0.13770397437034868
254,-0.09120622100984595
255,-0.17734180614828196
256,-0.07205326138440189
257,-0.08349812641184447
258,-0.17713591848087162
259,-0.18372166606908044
260,-0.16177092590169195
261,-0.10233513153889362
262,-0.20133941054033735
263,-0.14778688079862454
264,-0.22122636182454394
265,-0.20427239812897824
266,-0.14384444128942656
267,-0.14824728830717504
268,-0.12805930428870246
269,-0.1918452564165515
270,-0.09406462085841365
271,-0.1259317277279782
272,-0.202917433135705
273,-0.1876952703206977
274,-0.11409841822751332
275,-0.20921986041988325
276,-0.09143018574241069
277,-0.180435569505183
278,-0.1665723541891566
279,-0.10550251003875626
280,-0.10616425149873976
281,-0.16452234706275704
282,-0.1031946137692709
283,-0.20805109820503276
284,-0.08154195931850457
285,-0.18424574226461723
286,-0.08248819335024866
287,-0.16397309051626507
288,-0.14417803776692986
289,-0.1591903203933119
290,-0.08553585172724827
291,-0.14966680514226027
292,-0.04197942187299001
293,-0.17483019794447804
294,-0.14840505407967916
295,-0.13886065252199842
296,-0.09356249277955915
297,-0.12287440234695168
298,-0.18746142136175573
299,-0.21017044738300683
300,-0.13113768927087222
301,-0.2396956008771364
302,-0.15985921593331417
303,-0.11282851834979131
304,-0.12583170180778325
305,-0.13324003001419746
306,-0.15563409134377557
307,-0.16021563022074284
308,-0.15380022167604088
309,-0.06731425835550908
310,-0.08619987693812921
311,-0.14606499057163091
312,-0.1125951305093622
313,-0.08267709632430827
314,-0.11716514657306713
315,-0.08999625446782981
316,-0.20126313104204505
317,-0.14909563711110727
318,-0.1109097667676906
319,-0.13724833814724965
320,-0.07728891405319398
321,-0.15434636620481493
322,-0.12356026005818421
323,-0.13264168469080082
324,-0.13039954763947512
325,-0.13952059900232902
326,-0.07456693542917492
327,-0.14312644496279367
328,-0.10955848904798889
329,-0.09149826971103418
330,-0.07566435712305974
331,-0.12807340328481587
332,-0.22804364725304063
333,-0.13665765160537072
334,-0.15615615744218303
335,-0.12206895339174177
336,-0.11509678902257292
337,-0.09479545429348946
338,-0.17606255160444562
339,-0.09727428925589265
340,-0.14983030872129652
341,-0.08492047947841759
342,-0.05293443602264839
343,-0.15706822979063872
344,-0.1366018914321406
345,-0.18192216108824746
346,-0.13762505072706213
347,-0.16291778265243315
348,-0.16209475378551966
349,-0.12059682992063851
350,-0.09407924514274175
351,-0.12855986193502153
352,-0.10418144361847226
353,-0.17544262469012514
354,-0.1099832019981477
355,-0.1869752264192357
356,-0.1535327720979088
357,-0.14927480278174698
358,-0.11867123691718007
359,-0.11958408637337925
360,-0.19963158058908448
361,-0.13096819360695613
362,-0.16199310220933208
363,-0.09939133052633527
364,-0.19426400635999622
365,-0.12778721381376576
366,-0.16641760241661055
367,-0.0935236079136909
368,-0.0872633284393487
369,-0.11212420031173072
370,-0.10667736303624527
371,-0.06673643905469362
372,-0.03790323815140558
373,-0.12270849971476612
374,-0.1323967219101784
375,-0.1047196303425153
376,-0.1604628208694218
377,-0.1356178895885023
378,-0.06929795815131001
379,-0.08673732014509976
380,-0.12170309280721388
381,-0.19188646180403643
382,-0.10885391072270068
383,-0.11894758774375684
384,-0.1491780981556682
385,-0.11135883225991468
386,-0.07175462986818577
387,-0.12596743360669885
388,-0.08910180158166743
389,-0.15424217094156725
390,-0.11777867816696623
391,-0.17666224247750506
392,-0.15030727648263564
393,-0.14998844050857466
394,-0.06132415091163542
395,-0.13096869757373497
396,-0.12287707723726271
397,-0.09135425375901225
398,-0.13999701949357282
399,-0.1396407568521075
400,-0.10982353186166922
401,-0.12146126310396237
402,-0.09118460384039888
403,-0.10641411797496403
404,-0.11853233181803564
405,-0.092541430519456
406,-0.23988548892036002
407,-0.17130709449747883
408,-0.20019667969457564
409,-0.08774085515460683
410,-0.08505373018457855
411,-0.17216812347457258
412,-0.17508242586427514
413,-0.15655697506341917
414,-0.09020054060132073
415,-0.09277420814123616
416,-0.07343536577627674
417,-0.14620103139062243
418,-0.13547699968618568
419,-0.08956248612806424
420,0.02095800050604642
421,-0.16304147276772105
422,-0.15178057728720282
423,-0.0753638165274424
424,-0.14926826193201728
425,-0.07911754484651586
426,-0.0884276244934578
427,-0.12348575300802622
428,-0.09153092085656074
429,-0.14569445446143922
430,-0.06154547036946193
431,-0.11607205145401167
432,-0.157903114086821
433,-0.1183324490857558
434,-0.035746919552821055
435,-0.08507642185425841
436,-0.1107682805964032
437,-0.14019444576691362
438,-0.18566990953104323
439,-0.08917595014296846
440,-0.09885751774224143
441,-0.09445388642294954
442,-0.10694568253575198
443,-0.06500813030424979
444,-0.1496184764963194
445,-0.13875302450757468
446,-0.19032698116492006
447,-0.13941012754897505
448,-0.12970262405572916
449,-0.150174372519056
