update,mean_episode_reward
286,1.1035763040190432
287,1.0616681697541328
288,0.8520472361192333
289,0.8083717472924642
290,1.0060185835895936
291,0.7757453081082227
292,0.9684991913745762
293,0.9705865158005812
294,0.9548804092570814
295,0.8396897371223228
296,0.9836031965534554
297,0.8656477501737451
298,0.8343926512617751
299,0.861223071575902
300,1.0255321289350832
301,0.8682251152922618
302,0.8942797889972098
303,0.8180431366078361
304,0.9817036615219573
305,0.9516721450327168
306,0.8002796771417403
307,0.9170116451288474
308,0.9455677726238415
309,0.9591413557859596
310,0.9957951159100654
311,0.7939068121704622
312,0.7456404391991782
313,0.9887091127432844
314,0.8448732835595365
315,0.8172439991953979
316,0.9281037329463592
317,0.8274432001351973
318,0.8135249384863528
319,1.0110158571304357
320,0.8303538313689387
321,1.0054389422851575
322,0.9769366159116544
323,0.9352503528372532
324,1.0422018904205288
325,0.8623158618788693
326,1.1155453326700808
327,0.7856023089790748
328,0.8713899349842601
329,1.127848498845348
330,0.900652692450573
331,0.9122323905215429
332,0.8991105044765391
333,0.7358637951741306
334,0.9071428268449987
335,0.8930419407606678
336,0.9132617767095326
337,1.0001758150213693
338,0.9966312518557364
339,0.8444579314188255
340,1.046272866868397
341,1.0130700420663743
342,0.961081577193454
343,0.8186381391180172
344,0.6974543090929425
345,0.9431755323986787
346,0.7933503589118421
347,0.8598667397285075
348,0.8515419473910697
349,0.8932672701010537
350,0.860577525381359
351,0.8971648141543179
352,0.9142053736301629
353,0.8592976660259714
354,0.825759226024123
355,0.8309692675801065
356,0.9296058623115945
357,1.1453030637558186
358,0.898916649397961
359,0.907906472876069
360,1.0476531625551313
361,0.730025367847702
362,0.9494699350539122
363,0.8762737364471226
364,0.799618590590247
365,0.9696654971835414
366,0.9080789733193342
367,0.9151392559154677
368,1.0803303401180528
369,0.9004803262118912
370,0.8513860935142171
371,0.9005137987222346
372,0.8308096498221857
373,1.0646651672189666
374,1.0730569971556179
375,1.0200473042632439
376,1.0353766315423247
377,0.8303976925993387
378,0.9805407369869196
379,0.8905996037933619
380,0.904623270014478
381,0.9165671005777464
382,0.9690593954331538
383,0.9050629081501332
384,0.920628642217101
385,0.8877965512050044
386,0.8813478268828779
387,0.9176444494457124
388,0.9618376150451695
389,0.936208554646934
390,0.9504538268405062
391,0.8628692664575889
392,0.8275805477543751
393,0.9239881258322384
394,0.8951404128903656
395,0.9314543480854809
396,0.7946884081214497
397,0.8346676508828447
398,0.9915395554868761
399,0.9314006519145247
400,0.9669724015025167
401,0.9862420845341452
402,0.9145027382542139
403,0.8340970254353124
404,1.0503395447949515
405,1.147676299885461
406,0.8783917823119131
407,0.8869576045681242
408,0.8320508805318241
409,0.8835117924415196
410,0.8474265607214875
411,0.8928794124693317
412,0.8668597655338696
413,0.8554767999745915
414,0.8600137969183379
415,1.104912617925341
416,0.8937905181651331
417,0.8324306298950432
418,0.8501541478462968
419,0.8736831037260041
420,0.8950911735679862
421,0.895044549728785
422,1.0348621001724798
423,0.7873132787402332
424,0.9719480193662093
425,0.9078693273618228
426,0.90570009307703
427,0.988857772143092
428,0.8128706692781028
429,0.9712742029335762
430,0.9994934171953295
431,0.7632667940968835
432,1.2370923488604906
433,0.9746453861810854
434,0.8193345950736936
435,0.8109444761610879
436,1.0019745621996965
437,0.8753475991660101
438,0.943375273263276
439,0.8605346571281794
440,0.8338601842485028
441,0.9755094762920938
442,1.0464583474522442
443,0.637110290851524
444,0.8505277833657298
445,0.8272201949639566
446,0.8139062765540075
447,1.0100507953364588
448,0.848712582807669
449,0.8901191071307343
