run_id,split_id,universe_name,universe_rule,screen_rule,holding_budget,controller,cost_bps,train_start,train_end,evaluation_start,evaluation_end,gross_return,net_return,turnover,sharpe,max_drawdown,selected_for_paper
screened_candidate_pilot,0,liquid_us_equity_250,fixed_current_constituents_symbol_limited,momentum_21_top10,10,EW,0.0,2020-12-10,2021-12-09,2022-03-14,2022-06-10,-0.17712957892244408,-0.17712957892244408,1.0000333894311098e-12,-0.9104068626105357,-0.13006969676885083,False
screened_candidate_pilot,0,liquid_us_equity_250,fixed_current_constituents_symbol_limited,momentum_21_top10,10,EW,10.0,2020-12-10,2021-12-09,2022-03-14,2022-06-10,-0.17712957892244408,-0.17712957892244408,1.0000333894311098e-12,-0.9104068626105357,-0.13006969676885083,False
screened_candidate_pilot,0,liquid_us_equity_250,fixed_current_constituents_symbol_limited,momentum_21_top10,10,EW,25.0,2020-12-10,2021-12-09,2022-03-14,2022-06-10,-0.17712957892244408,-0.17712957892244408,1.0000333894311098e-12,-0.9104068626105355,-0.13006969676885094,False
screened_candidate_pilot,1,liquid_us_equity_250,fixed_current_constituents_symbol_limited,momentum_21_top10,10,EW,0.0,2020-12-10,2022-03-11,2022-06-13,2022-09-12,0.17459616583872206,0.17459616583872206,1.0000333894311098e-12,0.9274603383151552,-0.04689703112900334,False
screened_candidate_pilot,1,liquid_us_equity_250,fixed_current_constituents_symbol_limited,momentum_21_top10,10,EW,10.0,2020-12-10,2022-03-11,2022-06-13,2022-09-12,0.17459616583872206,0.17459616583872206,1.0000333894311098e-12,0.9274603383151557,-0.04689703112900334,False
screened_candidate_pilot,1,liquid_us_equity_250,fixed_current_constituents_symbol_limited,momentum_21_top10,10,EW,25.0,2020-12-10,2022-03-11,2022-06-13,2022-09-12,0.17459616583872384,0.17459616583872384,1.0000333894311098e-12,0.9274603383151655,-0.04689703112900312,False
screened_candidate_pilot,2,liquid_us_equity_250,fixed_current_constituents_symbol_limited,momentum_21_top10,10,EW,0.0,2020-12-10,2022-06-10,2022-09-13,2022-12-09,-0.1658684399574044,-0.1658684399574044,1.0000333894311098e-12,-0.45429916122020925,-0.15984861872290268,False
screened_candidate_pilot,2,liquid_us_equity_250,fixed_current_constituents_symbol_limited,momentum_21_top10,10,EW,10.0,2020-12-10,2022-06-10,2022-09-13,2022-12-09,-0.1658684399574053,-0.1658684399574053,1.0000333894311098e-12,-0.4542991612202117,-0.15984861872290268,False
screened_candidate_pilot,2,liquid_us_equity_250,fixed_current_constituents_symbol_limited,momentum_21_top10,10,EW,25.0,2020-12-10,2022-06-10,2022-09-13,2022-12-09,-0.16586843995740352,-0.16586843995740352,1.0000333894311098e-12,-0.45429916122020697,-0.15984861872290257,False
screened_candidate_pilot,3,liquid_us_equity_250,fixed_current_constituents_symbol_limited,momentum_21_top10,10,EW,0.0,2020-12-10,2022-09-12,2022-12-12,2023-03-14,-0.24082049098005065,-0.24082049098005065,1.0000333894311098e-12,-1.1649693910319734,-0.11476290779915821,False
