universe,screen_rule,holding_budget,controller,split_id,cost_bps,train_start,train_end,validation_end,evaluation_start,evaluation_end,selected_symbols,turnover,ann_return,ann_vol,sharpe,max_dd,calmar
liquid_us_equity_250,momentum_21_top10,10,EW,3,10.0,2020-12-10,2022-09-12,2022-12-09,2022-12-12,2023-03-14,APA AES ALB A AEP LNT ABNB AEE AMP AWK,1.0000333894311098e-12,-0.24082049098005065,0.2067182990666887,-1.1649693910319734,-0.11476290779915821,-2.0984174729992215
liquid_us_equity_250,momentum_21_top10,10,EW,3,25.0,2020-12-10,2022-09-12,2022-12-09,2022-12-12,2023-03-14,APA AES ALB A AEP LNT ABNB AEE AMP AWK,1.0000333894311098e-12,-0.2408204909800511,0.2067182990666888,-1.164969391031975,-0.11476290779915832,-2.0984174729992233
liquid_us_equity_250,momentum_21_top10,10,EW,4,0.0,2020-12-10,2022-12-09,2023-03-14,2023-03-15,2023-06-13,AMD ADI AMAT AMCR APD AWK A ADBE ABBV AEP,1.0000333894311098e-12,0.2917215987900823,0.15529893748665738,1.8784519940020021,-0.059671573457749094,4.888786768657092
liquid_us_equity_250,momentum_21_top10,10,EW,4,10.0,2020-12-10,2022-12-09,2023-03-14,2023-03-15,2023-06-13,AMD ADI AMAT AMCR APD AWK A ADBE ABBV AEP,1.0000333894311098e-12,0.2917215987900832,0.15529893748665738,1.878451994002008,-0.059671573457749094,4.888786768657107
liquid_us_equity_250,momentum_21_top10,10,EW,4,25.0,2020-12-10,2022-12-09,2023-03-14,2023-03-15,2023-06-13,AMD ADI AMAT AMCR APD AWK A ADBE ABBV AEP,1.0000333894311098e-12,0.29172159879008275,0.15529893748665738,1.878451994002005,-0.059671573457749316,4.888786768657082
liquid_us_equity_250,momentum_21_top10,10,EW,5,0.0,2020-12-10,2023-03-14,2023-06-13,2023-06-14,2023-09-13,AMD ABNB AMAT ADI AOS ALGN ABBV AAPL AEP GOOGL,1.0000333894311098e-12,0.04992309377389681,0.15808410652948496,0.3158008408914253,-0.08085436649399835,0.6174446222021299
liquid_us_equity_250,momentum_21_top10,10,EW,5,10.0,2020-12-10,2023-03-14,2023-06-13,2023-06-14,2023-09-13,AMD ABNB AMAT ADI AOS ALGN ABBV AAPL AEP GOOGL,1.0000333894311098e-12,0.04992309377389681,0.15808410652948496,0.3158008408914253,-0.08085436649399835,0.6174446222021299
liquid_us_equity_250,momentum_21_top10,10,EW,5,25.0,2020-12-10,2023-03-14,2023-06-13,2023-06-14,2023-09-13,AMD ABNB AMAT ADI AOS ALGN ABBV AAPL AEP GOOGL,1.0000333894311098e-12,0.04992309377389681,0.15808410652948507,0.31580084089142507,-0.08085436649399869,0.6174446222021274
liquid_us_equity_250,momentum_21_top10,10,EW,6,0.0,2020-12-10,2023-06-13,2023-09-13,2023-09-14,2023-12-12,ADBE AMD AMAT APO ABNB AXP ALB AMZN ACN ALGN,1.0000333894311098e-12,0.03556241481748712,0.2445714389227153,0.14540706377648396,-0.1672740188644115,0.21259975134632592
liquid_us_equity_250,momentum_21_top10,10,EW,6,10.0,2020-12-10,2023-06-13,2023-09-13,2023-09-14,2023-12-12,ADBE AMD AMAT APO ABNB AXP ALB AMZN ACN ALGN,1.0000333894311098e-12,0.035562414817487564,0.24457143892271516,0.14540706377648585,-0.1672740188644115,0.21259975134632858
liquid_us_equity_250,momentum_21_top10,10,EW,6,25.0,2020-12-10,2023-06-13,2023-09-13,2023-09-14,2023-12-12,ADBE AMD AMAT APO ABNB AXP ALB AMZN ACN ALGN,1.0000333894311098e-12,0.03556241481748801,0.24457143892271516,0.14540706377648766,-0.1672740188644113,0.21259975134633152
liquid_us_equity_250,momentum_21_top10,10,EW,7,0.0,2020-12-10,2023-09-13,2023-12-12,2023-12-13,2024-03-14,APO ABNB ADBE GOOG APD GOOGL AON AMZN MO ALL,1.0000333894311098e-12,0.30099303033077573,0.1387491433040448,2.1693325317982834,-0.032816386333680225,9.172034582390552
liquid_us_equity_250,momentum_21_top10,10,EW,7,10.0,2020-12-10,2023-09-13,2023-12-12,2023-12-13,2024-03-14,APO ABNB ADBE GOOG APD GOOGL AON AMZN MO ALL,1.0000333894311098e-12,0.3009930303307753,0.13874914330404484,2.16933253179828,-0.032816386333680225,9.172034582390538
liquid_us_equity_250,momentum_21_top10,10,EW,7,25.0,2020-12-10,2023-09-13,2023-12-12,2023-12-13,2024-03-14,APO ABNB ADBE GOOG APD GOOGL AON AMZN MO ALL,1.0000333894311098e-12,0.3009930303307744,0.1387491433040449,2.169332531798273,-0.032816386333680225,9.172034582390511
liquid_us_equity_250,momentum_21_top10,10,EW,8,0.0,2020-12-10,2023-12-12,2024-03-14,2024-03-15,2024-06-13,ARE ABNB A AMD AES ABT ALGN MMM AMT ALL,1.0000333894311098e-12,-0.06464761031628763,0.13860757342704952,-0.4664074892693066,-0.07535500025638098,-0.8579073730406553
liquid_us_equity_250,momentum_21_top10,10,EW,8,10.0,2020-12-10,2023-12-12,2024-03-14,2024-03-15,2024-06-13,ARE ABNB A AMD AES ABT ALGN MMM AMT ALL,1.0000333894311098e-12,-0.06464761031628896,0.1386075734270496,-0.4664074892693159,-0.07535500025638109,-0.8579073730406718
liquid_us_equity_250,momentum_21_top10,10,EW,8,25.0,2020-12-10,2023-12-12,2024-03-14,2024-03-15,2024-06-13,ARE ABNB A AMD AES ABT ALGN MMM AMT ALL,1.0000333894311098e-12,-0.0646476103162863,0.13860757342704957,-0.46640748926929676,-0.07535500025638109,-0.8579073730406365
liquid_us_equity_250,momentum_21_top10,10,EW,9,0.0,2020-12-10,2024-03-14,2024-06-13,2024-06-14,2024-09-13,MMM APD A AMAT ABNB MO APA ARE AOS AMD,1.0000333894311098e-12,0.016767446747952164,0.19323797611798735,0.08677097061722235,-0.0979291982541386,0.17122009621959028
liquid_us_equity_250,momentum_21_top10,10,EW,9,10.0,2020-12-10,2024-03-14,2024-06-13,2024-06-14,2024-09-13,MMM APD A AMAT ABNB MO APA ARE AOS AMD,1.0000333894311098e-12,0.016767446747950387,0.19323797611798751,0.08677097061721308,-0.0979291982541387,0.17122009621957196
liquid_us_equity_250,momentum_21_top10,10,EW,9,25.0,2020-12-10,2024-03-14,2024-06-13,2024-06-14,2024-09-13,MMM APD A AMAT ABNB MO APA ARE AOS AMD,1.0000333894311098e-12,0.01676744674795083,0.1932379761179874,0.08677097061721542,-0.09792919825413826,0.17122009621957726
liquid_us_equity_250,momentum_21_top10,10,EW,10,0.0,2020-12-10,2024-06-13,2024-09-13,2024-09-16,2024-12-12,APD AAPL AMAT ADI APH APO AMT AMD AME ABBV,1.0000333894311098e-12,0.1818973869067375,0.14273008316620908,1.274415195944668,-0.05200289887674825,3.4978316753908962
liquid_us_equity_250,momentum_21_top10,10,EW,10,10.0,2020-12-10,2024-06-13,2024-09-13,2024-09-16,2024-12-12,APD AAPL AMAT ADI APH APO AMT AMD AME ABBV,1.0000333894311098e-12,0.1818973869067384,0.14273008316620897,1.274415195944675,-0.05200289887674803,3.497831675390928
liquid_us_equity_250,momentum_21_top10,10,EW,10,25.0,2020-12-10,2024-06-13,2024-09-13,2024-09-16,2024-12-12,APD AAPL AMAT ADI APH APO AMT AMD AME ABBV,1.0000333894311098e-12,0.18189738690673973,0.14273008316620897,1.2744151959446843,-0.05200289887674803,3.497831675390954
liquid_us_equity_250,momentum_21_top10,10,MRH_tau21_k5,0,0.0,2020-12-10,2021-12-09,2022-03-11,2022-03-14,2022-06-10,AAPL ABBV AOS AEE LNT ABT AWK AES AFL AKAM,13.399999999986598,-0.14353453100831803,0.18603069084965462,-0.7715637153847238,-0.13519265486748344,-1.0617036195342833
liquid_us_equity_250,momentum_21_top10,10,MRH_tau21_k5,0,10.0,2020-12-10,2021-12-09,2022-03-11,2022-03-14,2022-06-10,AAPL ABBV AOS AEE LNT ABT AWK AES AFL AKAM,13.399999999986598,-0.15325873043668414,0.1853319871109532,-0.8269416026069228,-0.13657579314299317,-1.1221514948487392
liquid_us_equity_250,momentum_21_top10,10,MRH_tau21_k5,0,25.0,2020-12-10,2021-12-09,2022-03-11,2022-03-14,2022-06-10,AAPL ABBV AOS AEE LNT ABT AWK AES AFL AKAM,13.399999999986598,-0.16784502957923708,0.1843565397732033,-0.9104370790686935,-0.13864842501862962,-1.2105801386166042
liquid_us_equity_250,momentum_21_top10,10,MRH_tau21_k5,1,0.0,2020-12-10,2022-03-11,2022-06-10,2022-06-13,2022-09-12,APA AEP ABBV LNT AON AEE MO ALL ARE AWK,14.199999999985803,-0.11785758177606542,0.20622650814163737,-0.5714957928422507,-0.0640185352364353,-1.8409915400117955
liquid_us_equity_250,momentum_21_top10,10,MRH_tau21_k5,1,10.0,2020-12-10,2022-03-11,2022-06-10,2022-06-13,2022-09-12,APA AEP ABBV LNT AON AEE MO ALL ARE AWK,14.199999999985803,-0.13218275581822647,0.20659103303459245,-0.6398281371459787,-0.06514171299415017,-2.029156891039502
liquid_us_equity_250,momentum_21_top10,10,MRH_tau21_k5,1,25.0,2020-12-10,2022-03-11,2022-06-10,2022-06-13,2022-09-12,APA AEP ABBV LNT AON AEE MO ALL ARE AWK,14.199999999985803,-0.15367051688146738,0.20728638736428512,-0.7413439871025658,-0.06682647963072286,-2.2995452959416287
liquid_us_equity_250,momentum_21_top10,10,MRH_tau21_k5,2,0.0,2020-12-10,2022-06-10,2022-09-12,2022-09-13,2022-12-09,APA AMT ALB AMD APO APD A AMZN ADBE ADI,18.199999999981795,-0.17283227424422387,0.3587876539708616,-0.48171187701396906,-0.13979874623955746,-1.2362934496338347
liquid_us_equity_250,momentum_21_top10,10,MRH_tau21_k5,2,10.0,2020-12-10,2022-06-10,2022-09-12,2022-09-13,2022-12-09,APA AMT ALB AMD APO APD A AMZN ADBE ADI,18.199999999981795,-0.18588920340681048,0.35804083871584125,-0.5191843591725638,-0.13979874623955757,-1.3296914915598965
liquid_us_equity_250,momentum_21_top10,10,MRH_tau21_k5,2,25.0,2020-12-10,2022-06-10,2022-09-12,2022-09-13,2022-12-09,APA AMT ALB AMD APO APD A AMZN ADBE ADI,18.199999999981795,-0.2054745971506895,0.35699930615059244,-0.5755602142919543,-0.13979874623955757,-1.4697885544489844
liquid_us_equity_250,momentum_21_top10,10,MRH_tau21_k5,3,0.0,2020-12-10,2022-09-12,2022-12-09,2022-12-12,2023-03-14,APA AES ALB A AEP LNT ABNB AEE AMP AWK,18.999999999980997,-0.4195320147684982,0.21140198098985857,-1.9845226274707406,-0.13998148548863576,-2.997053598202888
liquid_us_equity_250,momentum_21_top10,10,MRH_tau21_k5,3,10.0,2020-12-10,2022-09-12,2022-12-09,2022-12-12,2023-03-14,APA AES ALB A AEP LNT ABNB AEE AMP AWK,18.999999999980997,-0.43223184082547217,0.21181150912821983,-2.0406437903323775,-0.1427309309392799,-3.0282983371440517
liquid_us_equity_250,momentum_21_top10,10,MRH_tau21_k5,3,25.0,2020-12-10,2022-09-12,2022-12-09,2022-12-12,2023-03-14,APA AES ALB A AEP LNT ABNB AEE AMP AWK,18.999999999980997,-0.45128157991092577,0.21256549049729082,-2.1230237271959926,-0.14684530357316639,-3.073176798487119
liquid_us_equity_250,momentum_21_top10,10,MRH_tau21_k5,4,0.0,2020-12-10,2022-12-09,2023-03-14,2023-03-15,2023-06-13,AMD ADI AMAT AMCR APD AWK A ADBE ABBV AEP,24.1999999999758,0.037904292961601804,0.1731982451706808,0.21884917438989987,-0.11169382589212207,0.33935889167116345
liquid_us_equity_250,momentum_21_top10,10,MRH_tau21_k5,4,10.0,2020-12-10,2022-12-09,2023-03-14,2023-03-15,2023-06-13,AMD ADI AMAT AMCR APD AWK A ADBE ABBV AEP,24.1999999999758,0.025123312400568754,0.17334958330271422,0.14492859989488338,-0.11275979330104968,0.22280381743225558
liquid_us_equity_250,momentum_21_top10,10,MRH_tau21_k5,4,25.0,2020-12-10,2022-12-09,2023-03-14,2023-03-15,2023-06-13,AMD ADI AMAT AMCR APD AWK A ADBE ABBV AEP,24.1999999999758,0.005951841559020732,0.17372276335251718,0.03426057382537158,-0.11505770360711975,0.05172918781077344
liquid_us_equity_250,momentum_21_top10,10,MRH_tau21_k5,5,0.0,2020-12-10,2023-03-14,2023-06-13,2023-06-14,2023-09-13,AMD ABNB AMAT ADI AOS ALGN ABBV AAPL AEP GOOGL,25.399999999974593,-0.242563048441645,0.19527763549180163,-1.2421445386181276,-0.1188973648986732,-2.0401044938743778
liquid_us_equity_250,momentum_21_top10,10,MRH_tau21_k5,5,10.0,2020-12-10,2023-03-14,2023-06-13,2023-06-14,2023-09-13,AMD ABNB AMAT ADI AOS ALGN ABBV AAPL AEP GOOGL,25.399999999974593,-0.25703282706819364,0.19487674193460885,-1.3189507609539284,-0.12136276055989526,-2.117888764891964
liquid_us_equity_250,momentum_21_top10,10,MRH_tau21_k5,5,25.0,2020-12-10,2023-03-14,2023-06-13,2023-06-14,2023-09-13,AMD ABNB AMAT ADI AOS ALGN ABBV AAPL AEP GOOGL,25.399999999974593,-0.2787374950080159,0.1944504577654729,-1.4334627864068508,-0.12505451011275515,-2.228927967127806
liquid_us_equity_250,momentum_21_top10,10,MRH_tau21_k5,6,0.0,2020-12-10,2023-06-13,2023-09-13,2023-09-14,2023-12-12,ADBE AMD AMAT APO ABNB AXP ALB AMZN ACN ALGN,23.7999999999762,0.3446619500779784,0.2428524174151195,1.4192238798570889,-0.12813664508979172,2.689800016488389
liquid_us_equity_250,momentum_21_top10,10,MRH_tau21_k5,6,10.0,2020-12-10,2023-06-13,2023-09-13,2023-09-14,2023-12-12,ADBE AMD AMAT APO ABNB AXP ALB AMZN ACN ALGN,23.7999999999762,0.3382472501493683,0.24282762542317682,1.3929520974333554,-0.12918260211940957,2.6183653572335697
liquid_us_equity_250,momentum_21_top10,10,MRH_tau21_k5,6,25.0,2020-12-10,2023-06-13,2023-09-13,2023-09-14,2023-12-12,ADBE AMD AMAT APO ABNB AXP ALB AMZN ACN ALGN,23.7999999999762,0.32862520025645336,0.24281947680827912,1.3533724912625924,-0.1307504914278097,2.5133764062017416
liquid_us_equity_250,momentum_21_top10,10,MRH_tau21_k5,7,0.0,2020-12-10,2023-09-13,2023-12-12,2023-12-13,2024-03-14,APO ABNB ADBE GOOG APD GOOGL AON AMZN MO ALL,32.99999999996699,0.08205131043164338,0.17697578982895998,0.46363014122145774,-0.06094363615292375,1.3463474713653205
liquid_us_equity_250,momentum_21_top10,10,MRH_tau21_k5,7,10.0,2020-12-10,2023-09-13,2023-12-12,2023-12-13,2024-03-14,APO ABNB ADBE GOOG APD GOOGL AON AMZN MO ALL,32.99999999996699,0.06914509928912249,0.17641791786764646,0.3919392096023097,-0.06207050378953882,1.1139767694242886
liquid_us_equity_250,momentum_21_top10,10,MRH_tau21_k5,7,25.0,2020-12-10,2023-09-13,2023-12-12,2023-12-13,2024-03-14,APO ABNB ADBE GOOG APD GOOGL AON AMZN MO ALL,32.99999999996699,0.049785782575341386,0.175726313813759,0.2833143283698696,-0.06376080524446237,0.780821107633117
liquid_us_equity_250,momentum_21_top10,10,MRH_tau21_k5,8,0.0,2020-12-10,2023-12-12,2024-03-14,2024-03-15,2024-06-13,ARE ABNB A AMD AES ABT ALGN MMM AMT ALL,32.1999999999678,-0.16186048043240486,0.13743204606425502,-1.1777491863546208,-0.07680615719742001,-2.107389385648557
liquid_us_equity_250,momentum_21_top10,10,MRH_tau21_k5,8,10.0,2020-12-10,2023-12-12,2024-03-14,2024-03-15,2024-06-13,ARE ABNB A AMD AES ABT ALGN MMM AMT ALL,32.1999999999678,-0.17626334838265034,0.13739464233452453,-1.2828982658014167,-0.07828326734590219,-2.2516094991482927
liquid_us_equity_250,momentum_21_top10,10,MRH_tau21_k5,8,25.0,2020-12-10,2023-12-12,2024-03-14,2024-03-15,2024-06-13,ARE ABNB A AMD AES ABT ALGN MMM AMT ALL,32.1999999999678,-0.19786765030802078,0.1375834092404579,-1.4381650476531256,-0.08049893256862661,-2.458015826941276
liquid_us_equity_250,momentum_21_top10,10,MRH_tau21_k5,9,0.0,2020-12-10,2024-03-14,2024-06-13,2024-06-14,2024-09-13,MMM APD A AMAT ABNB MO APA ARE AOS AMD,32.999999999966995,0.21654501406843263,0.19169590513987775,1.1296277503126277,-0.053207102748841995,4.069851634029739
liquid_us_equity_250,momentum_21_top10,10,MRH_tau21_k5,9,10.0,2020-12-10,2024-03-14,2024-06-13,2024-06-14,2024-09-13,MMM APD A AMAT ABNB MO APA ARE AOS AMD,32.999999999966995,0.2052497798532822,0.19126489547197714,1.0731178836854611,-0.053207102748842106,3.8575635440682077
liquid_us_equity_250,momentum_21_top10,10,MRH_tau21_k5,9,25.0,2020-12-10,2024-03-14,2024-06-13,2024-06-14,2024-09-13,MMM APD A AMAT ABNB MO APA ARE AOS AMD,32.999999999966995,0.1883069285305532,0.19072214332514476,0.9873364741321021,-0.053207102748842106,3.539131409125862
liquid_us_equity_250,momentum_21_top10,10,MRH_tau21_k5,10,0.0,2020-12-10,2024-06-13,2024-09-13,2024-09-16,2024-12-12,APD AAPL AMAT ADI APH APO AMT AMD AME ABBV,32.59999999996741,0.4458752218843718,0.14597013740742087,3.0545646513767664,-0.05797302130594706,7.691081331152589
liquid_us_equity_250,momentum_21_top10,10,MRH_tau21_k5,10,10.0,2020-12-10,2024-06-13,2024-09-13,2024-09-16,2024-12-12,APD AAPL AMAT ADI APH APO AMT AMD AME ABBV,32.59999999996741,0.43624941534310135,0.14593826354025252,2.9892737158667524,-0.05797302130594717,7.525041916192552
liquid_us_equity_250,momentum_21_top10,10,MRH_tau21_k5,10,25.0,2020-12-10,2024-06-13,2024-09-13,2024-09-16,2024-12-12,APD AAPL AMAT ADI APH APO AMT AMD AME ABBV,32.59999999996741,0.42181070553119504,0.14600311419434572,2.889052797646706,-0.05797302130594717,7.275982793752506
liquid_us_equity_250,momentum_21_top10,10,MRH_tau63_k5,0,0.0,2020-12-10,2021-12-09,2022-03-11,2022-03-14,2022-06-10,AAPL ABBV AOS AEE LNT ABT AWK AES AFL AKAM,6.9999999999929985,-0.17131433003186158,0.1786349190679447,-0.9590192719584812,-0.14773234654652811,-1.1596264056954293
liquid_us_equity_250,momentum_21_top10,10,MRH_tau63_k5,0,10.0,2020-12-10,2021-12-09,2022-03-11,2022-03-14,2022-06-10,AAPL ABBV AOS AEE LNT ABT AWK AES AFL AKAM,6.9999999999929985,-0.1777901847190928,0.17818331284190278,-0.9977936872003463,-0.14875479500502253,-1.1951896052284885
liquid_us_equity_250,momentum_21_top10,10,MRH_tau63_k5,0,25.0,2020-12-10,2021-12-09,2022-03-11,2022-03-14,2022-06-10,AAPL ABBV AOS AEE LNT ABT AWK AES AFL AKAM,6.9999999999929985,-0.18750396674993874,0.17754418764915153,-1.0560974663919318,-0.15028744497157875,-1.2476356011252334
liquid_us_equity_250,momentum_21_top10,10,MRH_tau63_k5,1,0.0,2020-12-10,2022-03-11,2022-06-10,2022-06-13,2022-09-12,APA AEP ABBV LNT AON AEE MO ALL ARE AWK,8.999999999991001,-0.09833394070724433,0.22277293959408773,-0.4414088214034262,-0.06697677822160686,-1.4681796186197171
liquid_us_equity_250,momentum_21_top10,10,MRH_tau63_k5,1,10.0,2020-12-10,2022-03-11,2022-06-10,2022-06-13,2022-09-12,APA AEP ABBV LNT AON AEE MO ALL ARE AWK,8.999999999991001,-0.1047341945975333,0.2227636754613125,-0.4701583163420752,-0.0669767782216073,-1.5637389163365487
liquid_us_equity_250,momentum_21_top10,10,MRH_tau63_k5,1,25.0,2020-12-10,2022-03-11,2022-06-10,2022-06-13,2022-09-12,APA AEP ABBV LNT AON AEE MO ALL ARE AWK,8.999999999991001,-0.11433457543296255,0.22278152609751797,-0.5132138980967468,-0.06697677822160708,-1.7070778629117531
liquid_us_equity_250,momentum_21_top10,10,MRH_tau63_k5,2,0.0,2020-12-10,2022-06-10,2022-09-12,2022-09-13,2022-12-09,APA AMT ALB AMD APO APD A AMZN ADBE ADI,8.999999999991001,-0.39067575880158056,0.3592235296188815,-1.0875561498295527,-0.17639270655701078,-2.2148067594455663
liquid_us_equity_250,momentum_21_top10,10,MRH_tau63_k5,2,10.0,2020-12-10,2022-06-10,2022-09-12,2022-09-13,2022-12-09,APA AMT ALB AMD APO APD A AMZN ADBE ADI,8.999999999991001,-0.3971768368155808,0.35890948357301955,-1.106621181643057,-0.1770515923917647,-2.2432830535322066
liquid_us_equity_250,momentum_21_top10,10,MRH_tau63_k5,2,25.0,2020-12-10,2022-06-10,2022-09-12,2022-09-13,2022-12-09,APA AMT ALB AMD APO APD A AMZN ADBE ADI,8.999999999991001,-0.4069284538365725,0.3584581189596644,-1.135218962305683,-0.17803992114389522,-2.2856023032351245
liquid_us_equity_250,momentum_21_top10,10,MRH_tau63_k5,3,0.0,2020-12-10,2022-09-12,2022-12-09,2022-12-12,2023-03-14,APA AES ALB A AEP LNT ABNB AEE AMP AWK,11.7999999999882,-0.39887122822921484,0.2301671541639298,-1.7329632878173293,-0.14861613371908466,-2.683902603606149
liquid_us_equity_250,momentum_21_top10,10,MRH_tau63_k5,3,10.0,2020-12-10,2022-09-12,2022-12-09,2022-12-12,2023-03-14,APA AES ALB A AEP LNT ABNB AEE AMP AWK,11.7999999999882,-0.4084160235491283,0.23035866064809107,-1.7729571026256086,-0.1506579568894839,-2.710882531388724
liquid_us_equity_250,momentum_21_top10,10,MRH_tau63_k5,3,25.0,2020-12-10,2022-09-12,2022-12-09,2022-12-12,2023-03-14,APA AES ALB A AEP LNT ABNB AEE AMP AWK,11.7999999999882,-0.42273321652899476,0.23071617140991155,-1.8322652198319285,-0.15371507680253904,-2.750109002445374
liquid_us_equity_250,momentum_21_top10,10,MRH_tau63_k5,4,0.0,2020-12-10,2022-12-09,2023-03-14,2023-03-15,2023-06-13,AMD ADI AMAT AMCR APD AWK A ADBE ABBV AEP,12.199999999987801,0.7288515054175013,0.23816504197238564,3.060279121479754,-0.09429609371885816,7.729392349833996
liquid_us_equity_250,momentum_21_top10,10,MRH_tau63_k5,4,10.0,2020-12-10,2022-12-09,2023-03-14,2023-03-15,2023-06-13,AMD ADI AMAT AMCR APD AWK A ADBE ABBV AEP,12.199999999987801,0.7272734950087503,0.23827832335097895,3.0522016639106506,-0.09429609371885794,7.712657718032202
liquid_us_equity_250,momentum_21_top10,10,MRH_tau63_k5,4,25.0,2020-12-10,2022-12-09,2023-03-14,2023-03-15,2023-06-13,AMD ADI AMAT AMCR APD AWK A ADBE ABBV AEP,12.199999999987801,0.7249064793956261,0.23845303962283385,3.0400387453193543,-0.09429609371885816,7.687555770329491
liquid_us_equity_250,momentum_21_top10,10,MRH_tau63_k5,5,0.0,2020-12-10,2023-03-14,2023-06-13,2023-06-14,2023-09-13,AMD ABNB AMAT ADI AOS ALGN ABBV AAPL AEP GOOGL,14.5999999999854,-0.08338175233011569,0.2071867577559013,-0.4024473051890223,-0.09432758760845772,-0.8839593425768417
liquid_us_equity_250,momentum_21_top10,10,MRH_tau63_k5,5,10.0,2020-12-10,2023-03-14,2023-06-13,2023-06-14,2023-09-13,AMD ABNB AMAT ADI AOS ALGN ABBV AAPL AEP GOOGL,14.5999999999854,-0.08981446649136293,0.20702163524857606,-0.43384096731284444,-0.09432758760845772,-0.952154812473522
liquid_us_equity_250,momentum_21_top10,10,MRH_tau63_k5,5,25.0,2020-12-10,2023-03-14,2023-06-13,2023-06-14,2023-09-13,AMD ABNB AMAT ADI AOS ALGN ABBV AAPL AEP GOOGL,14.5999999999854,-0.09946353773323446,0.20680805822385695,-0.480946141978135,-0.09432758760845772,-1.0544480173185493
liquid_us_equity_250,momentum_21_top10,10,MRH_tau63_k5,6,0.0,2020-12-10,2023-06-13,2023-09-13,2023-09-14,2023-12-12,ADBE AMD AMAT APO ABNB AXP ALB AMZN ACN ALGN,14.199999999985799,0.17574449678227522,0.23770516822218538,0.7393381393258802,-0.15659493883721298,1.12228720855306
liquid_us_equity_250,momentum_21_top10,10,MRH_tau63_k5,6,10.0,2020-12-10,2023-06-13,2023-09-13,2023-09-14,2023-12-12,ADBE AMD AMAT APO ABNB AXP ALB AMZN ACN ALGN,14.199999999985799,0.17088419072700756,0.23746371953590703,0.7196223114009146,-0.15726966288614241,1.0865680487255511
