run_id,split_id,universe_name,universe_rule,screen_rule,holding_budget,controller,cost_bps,train_start,train_end,evaluation_start,evaluation_end,gross_return,net_return,turnover,sharpe,max_drawdown,selected_for_paper,source_path
screened_candidate_pilot,12,liquid_us_equity_100,fixed_current_constituents_symbol_limited,momentum_21_top10,10,EW,25.0,2018-01-02,2021-12-31,2022-04-04,2022-07-05,-0.3605324652203081,-0.3605324652203081,1.0000333894311098e-12,-1.5430969526959677,-0.144493321615482,False,metrics/screened_candidate_pilot/liquid_us_equity_100/all_trials.csv
screened_candidate_pilot,13,liquid_us_equity_100,fixed_current_constituents_symbol_limited,momentum_21_top10,10,EW,0.0,2018-01-02,2022-04-01,2022-07-06,2022-10-03,-0.1668915983860253,-0.1668915983860253,1.0000333894311098e-12,-0.7204080846551598,-0.1746614671164001,False,metrics/screened_candidate_pilot/liquid_us_equity_100/all_trials.csv
screened_candidate_pilot,13,liquid_us_equity_100,fixed_current_constituents_symbol_limited,momentum_21_top10,10,EW,10.0,2018-01-02,2022-04-01,2022-07-06,2022-10-03,-0.1668915983860253,-0.1668915983860253,1.0000333894311098e-12,-0.7204080846551598,-0.1746614671164001,False,metrics/screened_candidate_pilot/liquid_us_equity_100/all_trials.csv
screened_candidate_pilot,13,liquid_us_equity_100,fixed_current_constituents_symbol_limited,momentum_21_top10,10,EW,25.0,2018-01-02,2022-04-01,2022-07-06,2022-10-03,-0.1668915983860226,-0.1668915983860226,1.0000333894311098e-12,-0.7204080846551484,-0.1746614671164001,False,metrics/screened_candidate_pilot/liquid_us_equity_100/all_trials.csv
screened_candidate_pilot,14,liquid_us_equity_100,fixed_current_constituents_symbol_limited,momentum_21_top10,10,EW,0.0,2018-01-02,2022-07-05,2022-10-04,2023-01-03,0.5493830586221873,0.5493830586221873,1.0000333894311098e-12,2.637651837820518,-0.0464779721832784,False,metrics/screened_candidate_pilot/liquid_us_equity_100/all_trials.csv
screened_candidate_pilot,14,liquid_us_equity_100,fixed_current_constituents_symbol_limited,momentum_21_top10,10,EW,10.0,2018-01-02,2022-07-05,2022-10-04,2023-01-03,0.5493830586221855,0.5493830586221855,1.0000333894311098e-12,2.637651837820507,-0.0464779721832786,False,metrics/screened_candidate_pilot/liquid_us_equity_100/all_trials.csv
screened_candidate_pilot,14,liquid_us_equity_100,fixed_current_constituents_symbol_limited,momentum_21_top10,10,EW,25.0,2018-01-02,2022-07-05,2022-10-04,2023-01-03,0.5493830586221855,0.5493830586221855,1.0000333894311098e-12,2.637651837820507,-0.0464779721832786,False,metrics/screened_candidate_pilot/liquid_us_equity_100/all_trials.csv
screened_candidate_pilot,15,liquid_us_equity_100,fixed_current_constituents_symbol_limited,momentum_21_top10,10,EW,0.0,2018-01-02,2022-10-03,2023-01-04,2023-04-04,0.0515979631298497,0.0515979631298497,1.0000333894311098e-12,0.3203929761487175,-0.0796046571423293,False,metrics/screened_candidate_pilot/liquid_us_equity_100/all_trials.csv
screened_candidate_pilot,15,liquid_us_equity_100,fixed_current_constituents_symbol_limited,momentum_21_top10,10,EW,10.0,2018-01-02,2022-10-03,2023-01-04,2023-04-04,0.0515979631298497,0.0515979631298497,1.0000333894311098e-12,0.3203929761487175,-0.0796046571423293,False,metrics/screened_candidate_pilot/liquid_us_equity_100/all_trials.csv
screened_candidate_pilot,15,liquid_us_equity_100,fixed_current_constituents_symbol_limited,momentum_21_top10,10,EW,25.0,2018-01-02,2022-10-03,2023-01-04,2023-04-04,0.0515979631298484,0.0515979631298484,1.0000333894311098e-12,0.320392976148709,-0.0796046571423296,False,metrics/screened_candidate_pilot/liquid_us_equity_100/all_trials.csv
screened_candidate_pilot,16,liquid_us_equity_100,fixed_current_constituents_symbol_limited,momentum_21_top10,10,EW,0.0,2018-01-02,2023-01-03,2023-04-05,2023-07-06,0.2139568776041911,0.2139568776041911,1.0000333894311098e-12,1.5926117443076135,-0.0352465144616387,False,metrics/screened_candidate_pilot/liquid_us_equity_100/all_trials.csv
screened_candidate_pilot,16,liquid_us_equity_100,fixed_current_constituents_symbol_limited,momentum_21_top10,10,EW,10.0,2018-01-02,2023-01-03,2023-04-05,2023-07-06,0.2139568776041929,0.2139568776041929,1.0000333894311098e-12,1.592611744307627,-0.0352465144616389,False,metrics/screened_candidate_pilot/liquid_us_equity_100/all_trials.csv
screened_candidate_pilot,16,liquid_us_equity_100,fixed_current_constituents_symbol_limited,momentum_21_top10,10,EW,25.0,2018-01-02,2023-01-03,2023-04-05,2023-07-06,0.2139568776041902,0.2139568776041902,1.0000333894311098e-12,1.5926117443076055,-0.0352465144616389,False,metrics/screened_candidate_pilot/liquid_us_equity_100/all_trials.csv
screened_candidate_pilot,17,liquid_us_equity_100,fixed_current_constituents_symbol_limited,momentum_21_top10,10,EW,0.0,2018-01-02,2023-04-04,2023-07-07,2023-10-04,-0.0018090013920346,-0.0018090013920346,1.0000333894311098e-12,-0.0137246395100801,-0.0627319151491866,False,metrics/screened_candidate_pilot/liquid_us_equity_100/all_trials.csv
screened_candidate_pilot,17,liquid_us_equity_100,fixed_current_constituents_symbol_limited,momentum_21_top10,10,EW,10.0,2018-01-02,2023-04-04,2023-07-07,2023-10-04,-0.0018090013920346,-0.0018090013920346,1.0000333894311098e-12,-0.0137246395100801,-0.0627319151491866,False,metrics/screened_candidate_pilot/liquid_us_equity_100/all_trials.csv
screened_candidate_pilot,17,liquid_us_equity_100,fixed_current_constituents_symbol_limited,momentum_21_top10,10,EW,25.0,2018-01-02,2023-04-04,2023-07-07,2023-10-04,-0.0018090013920346,-0.0018090013920346,1.0000333894311098e-12,-0.0137246395100801,-0.0627319151491866,False,metrics/screened_candidate_pilot/liquid_us_equity_100/all_trials.csv
screened_candidate_pilot,18,liquid_us_equity_100,fixed_current_constituents_symbol_limited,momentum_21_top10,10,EW,0.0,2018-01-02,2023-07-06,2023-10-05,2024-01-04,0.5556873596776168,0.5556873596776168,1.0000333894311098e-12,3.8561486813676944,-0.0533740749956594,False,metrics/screened_candidate_pilot/liquid_us_equity_100/all_trials.csv
screened_candidate_pilot,18,liquid_us_equity_100,fixed_current_constituents_symbol_limited,momentum_21_top10,10,EW,10.0,2018-01-02,2023-07-06,2023-10-05,2024-01-04,0.5556873596776168,0.5556873596776168,1.0000333894311098e-12,3.8561486813676944,-0.0533740749956594,False,metrics/screened_candidate_pilot/liquid_us_equity_100/all_trials.csv
screened_candidate_pilot,18,liquid_us_equity_100,fixed_current_constituents_symbol_limited,momentum_21_top10,10,EW,25.0,2018-01-02,2023-07-06,2023-10-05,2024-01-04,0.5556873596776168,0.5556873596776168,1.0000333894311098e-12,3.8561486813676944,-0.0533740749956594,False,metrics/screened_candidate_pilot/liquid_us_equity_100/all_trials.csv
screened_candidate_pilot,19,liquid_us_equity_100,fixed_current_constituents_symbol_limited,momentum_21_top10,10,EW,0.0,2018-01-02,2023-10-04,2024-01-05,2024-04-05,0.2685100250572581,0.2685100250572581,1.0000333894311098e-12,2.3861401725470395,-0.0370617464556082,False,metrics/screened_candidate_pilot/liquid_us_equity_100/all_trials.csv
screened_candidate_pilot,19,liquid_us_equity_100,fixed_current_constituents_symbol_limited,momentum_21_top10,10,EW,10.0,2018-01-02,2023-10-04,2024-01-05,2024-04-05,0.2685100250572581,0.2685100250572581,1.0000333894311098e-12,2.3861401725470395,-0.0370617464556082,False,metrics/screened_candidate_pilot/liquid_us_equity_100/all_trials.csv
screened_candidate_pilot,19,liquid_us_equity_100,fixed_current_constituents_symbol_limited,momentum_21_top10,10,EW,25.0,2018-01-02,2023-10-04,2024-01-05,2024-04-05,0.2685100250572567,0.2685100250572567,1.0000333894311098e-12,2.386140172547025,-0.0370617464556082,False,metrics/screened_candidate_pilot/liquid_us_equity_100/all_trials.csv
screened_candidate_pilot,20,liquid_us_equity_100,fixed_current_constituents_symbol_limited,momentum_21_top10,10,EW,0.0,2018-01-02,2024-01-04,2024-04-08,2024-07-08,0.271400098493078,0.271400098493078,1.0000333894311098e-12,1.8213227757392736,-0.0452596487432769,False,metrics/screened_candidate_pilot/liquid_us_equity_100/all_trials.csv
screened_candidate_pilot,20,liquid_us_equity_100,fixed_current_constituents_symbol_limited,momentum_21_top10,10,EW,10.0,2018-01-02,2024-01-04,2024-04-08,2024-07-08,0.271400098493078,0.271400098493078,1.0000333894311098e-12,1.8213227757392736,-0.0452596487432769,False,metrics/screened_candidate_pilot/liquid_us_equity_100/all_trials.csv
