universe,screen_rule,controller,cost_bps,mean_ann_return,mean_sharpe,mean_turnover,worst_drawdown,splits
liquid_us_equity_500,cluster_capped_momentum_63_top10,MRH_tau63_k5,10.0,0.20625169362165924,0.8477480538607244,12.555555555543002,-0.1415783539882812,9
liquid_us_equity_500,cluster_capped_momentum_63_top10,MRH_tau63_k5,25.0,0.19665218612328894,0.8022057797306399,12.555555555543002,-0.142093613079524,9
liquid_us_equity_500,low_volatility_63_top10,EW,0.0,0.16153119807594368,1.386760042153477,1.0000333894311098e-12,-0.1499516057068681,9
liquid_us_equity_500,low_volatility_63_top10,EW,10.0,0.16153119807594338,1.3867600421534738,1.0000333894311098e-12,-0.1499516057068682,9
liquid_us_equity_500,low_volatility_63_top10,EW,25.0,0.16153119807594327,1.386760042153473,1.0000333894311098e-12,-0.1499516057068681,9
liquid_us_equity_500,low_volatility_63_top10,MRH_tau126_k5,0.0,0.05617066776134991,0.5679377923918573,9.755555555545802,-0.209270346271197,9
liquid_us_equity_500,low_volatility_63_top10,MRH_tau126_k5,10.0,0.051355670312912105,0.5320816319721876,9.755555555545802,-0.2095866381326877,9
liquid_us_equity_500,low_volatility_63_top10,MRH_tau126_k5,25.0,0.04413317414025549,0.47808806267427495,9.755555555545802,-0.2100610759249248,9
liquid_us_equity_500,low_volatility_63_top10,MRH_tau21_k5,0.0,0.14181113518407357,1.163495873711078,22.866666666643802,-0.1399137447840143,9
liquid_us_equity_500,low_volatility_63_top10,MRH_tau21_k5,10.0,0.12882207349702884,1.0664901043608213,22.866666666643802,-0.141976713272323,9
liquid_us_equity_500,low_volatility_63_top10,MRH_tau21_k5,25.0,0.1093384809664638,0.9196390277398098,22.866666666643802,-0.145066521539008,9
liquid_us_equity_500,low_volatility_63_top10,MRH_tau63_k5,0.0,0.13981521597223537,1.097421476580248,13.0444444444314,-0.1369369002545596,9
liquid_us_equity_500,low_volatility_63_top10,MRH_tau63_k5,10.0,0.13269317401765202,1.048481920740522,13.0444444444314,-0.1386621979134727,9
liquid_us_equity_500,low_volatility_63_top10,MRH_tau63_k5,25.0,0.1220101110857757,0.9746170014975625,13.0444444444314,-0.1412470373746839,9
liquid_us_equity_500,momentum_21_top10,EW,0.0,0.21881629299158892,1.2995592235431064,1.0000333894311098e-12,-0.1365415118552732,9
liquid_us_equity_500,momentum_21_top10,EW,10.0,0.21881629299158953,1.2995592235431097,1.0000333894311098e-12,-0.1365415118552732,9
liquid_us_equity_500,momentum_21_top10,EW,25.0,0.2188162929915891,1.2995592235431064,1.0000333894311098e-12,-0.1365415118552726,9
liquid_us_equity_500,momentum_21_top10,MRH_tau126_k5,0.0,0.26483888843569514,1.2078608974814902,8.777777777769,-0.1377838273688693,9
liquid_us_equity_500,momentum_21_top10,MRH_tau126_k5,10.0,0.26020809386044363,1.1866136910246228,8.777777777769,-0.1381287138379214,9
liquid_us_equity_500,momentum_21_top10,MRH_tau126_k5,25.0,0.25326190199756876,1.1546405827022115,8.777777777769,-0.1386460435414995,9
liquid_us_equity_500,momentum_21_top10,MRH_tau21_k5,0.0,0.21096413723345403,1.0960243617958472,21.7111111110894,-0.1546608686993641,9
liquid_us_equity_500,momentum_21_top10,MRH_tau21_k5,10.0,0.1987594701296605,1.0345994125751719,21.7111111110894,-0.1570261952158717,9
liquid_us_equity_500,momentum_21_top10,MRH_tau21_k5,25.0,0.18045246947397167,0.9421787024622019,21.7111111110894,-0.1605680985488873,9
liquid_us_equity_500,momentum_21_top10,MRH_tau63_k5,0.0,0.32736137679409344,1.5106087343096608,12.199999999987801,-0.1322645331813641,9
liquid_us_equity_500,momentum_21_top10,MRH_tau63_k5,10.0,0.32148745836775766,1.4827855107126273,12.199999999987801,-0.1329587215548181,9
liquid_us_equity_500,momentum_21_top10,MRH_tau63_k5,25.0,0.31267658072825155,1.4407643866451152,12.199999999987801,-0.1340000041149993,9
liquid_us_equity_500,momentum_63_top10,EW,0.0,0.2710139094687257,1.4617966756943304,1.0000333894311098e-12,-0.1401094291188205,9
liquid_us_equity_500,momentum_63_top10,EW,10.0,0.2710139094687257,1.4617966756943306,1.0000333894311098e-12,-0.1401094291188203,9
liquid_us_equity_500,momentum_63_top10,EW,25.0,0.2710139094687258,1.4617966756943308,1.0000333894311098e-12,-0.1401094291188204,9
liquid_us_equity_500,momentum_63_top10,MRH_tau126_k5,0.0,0.31664189661110076,1.3899424700653837,9.888888888879,-0.135524000420648,9
liquid_us_equity_500,momentum_63_top10,MRH_tau126_k5,10.0,0.3111589738192296,1.3656383502979645,9.888888888879,-0.1369066087553333,9
liquid_us_equity_500,momentum_63_top10,MRH_tau126_k5,25.0,0.3029345896314223,1.3291597724988193,9.888888888879,-0.1389784465149633,9
liquid_us_equity_500,momentum_63_top10,MRH_tau21_k5,0.0,0.36763794651824494,1.719691005346288,22.0222222222002,-0.1567325743551145,9
liquid_us_equity_500,momentum_63_top10,MRH_tau21_k5,10.0,0.35591834836297687,1.6662647498237702,22.0222222222002,-0.157744495265887,9
liquid_us_equity_500,momentum_63_top10,MRH_tau21_k5,25.0,0.33833895113007356,1.585390410552544,22.0222222222002,-0.1592623766320464,9
liquid_us_equity_500,momentum_63_top10,MRH_tau63_k5,0.0,0.21151280138862993,0.8831191236565082,12.5999999999874,-0.1412348479274526,9
liquid_us_equity_500,momentum_63_top10,MRH_tau63_k5,10.0,0.20475054346940327,0.851349919099736,12.5999999999874,-0.1415783539882812,9
liquid_us_equity_500,momentum_63_top10,MRH_tau63_k5,25.0,0.1946071565905634,0.8035244106250627,12.5999999999874,-0.142093613079524,9
