scope,periods,arms,universes,train_fraction,used_pufferlib,n_updates,final_train_reward_mean_25,n_test_periods,rl_total_reward,best_fixed_arm,best_fixed_total_reward,period_oracle_total_reward,random_mean_total_reward,random_p95_total_reward,rl_vs_best_fixed,rl_vs_random_mean,oracle_gap
combined,42,20,liquid_us_equity_100;liquid_us_equity_250;liquid_us_equity_500,0.68,True,450,0.904242248524891,14,1.1464981827884912,vol_adjusted_momentum_63_top10|MRH_tau21_k5,1.6346420049667358,2.5864081382751465,1.293358564376831,1.6526235103607179,-0.4881438221782446,-0.1468603815883398,1.4399099554866552
liquid_us_equity_100,22,20,liquid_us_equity_100,0.68,True,450,0.6341478156692332,8,0.8271720900665969,cluster_capped_momentum_63_top10|EW,0.8354963660240173,1.354848861694336,0.6611359078378882,0.9077439546585082,-0.008324275957420468,0.16603618222870864,0.5276767716277391
liquid_us_equity_250,11,20,liquid_us_equity_250,0.6,True,450,-0.115679685336169,5,0.30519555881619453,vol_adjusted_momentum_63_top10|MRH_tau21_k5,0.46616578102111816,0.7641968727111816,0.28956439979992865,0.47884217202663415,-0.16097022220492363,0.015631159016265883,0.4590013138949871
liquid_us_equity_500,9,20,liquid_us_equity_500,0.6,True,450,0.2819235446148862,4,0.3705128747969866,cluster_capped_momentum_63_top10|MRH_tau126_k5,0.881058394908905,0.9319376945495605,0.512405743545969,0.7533951908349991,-0.5105455201119184,-0.14189286874898244,0.561424819752574
