run_id,split_id,universe_name,universe_rule,screen_rule,holding_budget,controller,cost_bps,train_start,train_end,evaluation_start,evaluation_end,gross_return,net_return,turnover,sharpe,max_drawdown,selected_for_paper
2026-04-23-context-aware-grand-study,21,liquid_us_equity_100,fixed_current_constituents_symbol_limited,none_controller_internal_selection,controller_defined,MRH_tau63_k5,10.0,2018-01-01,2024-04-05,2024-07-09,2024-10-04,-0.323126120508566,-0.323126120508566,0.0,-1.472888421819277,0.0,False
2026-04-23-context-aware-grand-study,0,liquid_us_equity_100,fixed_current_constituents_symbol_limited,none_controller_internal_selection,controller_defined,MRH_tau126_k5,10.0,2018-01-01,2019-01-02,2019-04-04,2019-07-03,0.2328721783290812,0.2328721783290812,0.0,1.1630068629854462,0.0,False
2026-04-23-context-aware-grand-study,1,liquid_us_equity_100,fixed_current_constituents_symbol_limited,none_controller_internal_selection,controller_defined,MRH_tau126_k5,10.0,2018-01-01,2019-04-03,2019-07-05,2019-10-02,-0.1517964437206429,-0.1517964437206429,0.0,-0.6447869236472928,0.0,False
2026-04-23-context-aware-grand-study,2,liquid_us_equity_100,fixed_current_constituents_symbol_limited,none_controller_internal_selection,controller_defined,MRH_tau126_k5,10.0,2018-01-01,2019-07-03,2019-10-03,2020-01-02,0.94855880788205,0.94855880788205,0.0,7.00989318362206,0.0,False
2026-04-23-context-aware-grand-study,3,liquid_us_equity_100,fixed_current_constituents_symbol_limited,none_controller_internal_selection,controller_defined,MRH_tau126_k5,10.0,2018-01-01,2019-10-02,2020-01-03,2020-04-02,-0.5515031583569225,-0.5515031583569225,0.0,-0.926403817705562,0.0,False
2026-04-23-context-aware-grand-study,4,liquid_us_equity_100,fixed_current_constituents_symbol_limited,none_controller_internal_selection,controller_defined,MRH_tau126_k5,10.0,2018-01-01,2020-01-02,2020-04-03,2020-07-02,1.1942575595901288,1.1942575595901288,0.0,3.7075906211778697,0.0,False
2026-04-23-context-aware-grand-study,5,liquid_us_equity_100,fixed_current_constituents_symbol_limited,none_controller_internal_selection,controller_defined,MRH_tau126_k5,10.0,2018-01-01,2020-04-02,2020-07-06,2020-10-01,0.5349530947321579,0.5349530947321579,0.0,1.7616838565574349,0.0,False
2026-04-23-context-aware-grand-study,6,liquid_us_equity_100,fixed_current_constituents_symbol_limited,none_controller_internal_selection,controller_defined,MRH_tau126_k5,10.0,2018-01-01,2020-07-02,2020-10-02,2020-12-31,0.3837505848727987,0.3837505848727987,0.0,1.545534249329399,0.0,False
2026-04-23-context-aware-grand-study,7,liquid_us_equity_100,fixed_current_constituents_symbol_limited,none_controller_internal_selection,controller_defined,MRH_tau126_k5,10.0,2018-01-01,2020-10-01,2021-01-04,2021-04-05,0.7671306404545843,0.7671306404545843,0.0,2.903628851233361,0.0,False
2026-04-23-context-aware-grand-study,8,liquid_us_equity_100,fixed_current_constituents_symbol_limited,none_controller_internal_selection,controller_defined,MRH_tau126_k5,10.0,2018-01-01,2020-12-31,2021-04-06,2021-07-02,0.3080587953712546,0.3080587953712546,0.0,1.4708204284541095,0.0,False
2026-04-23-context-aware-grand-study,9,liquid_us_equity_100,fixed_current_constituents_symbol_limited,none_controller_internal_selection,controller_defined,MRH_tau126_k5,10.0,2018-01-01,2021-04-05,2021-07-06,2021-10-01,-0.5265336043986752,-0.5265336043986752,0.0,-2.7827911606476197,0.0,False
2026-04-23-context-aware-grand-study,10,liquid_us_equity_100,fixed_current_constituents_symbol_limited,none_controller_internal_selection,controller_defined,MRH_tau126_k5,10.0,2018-01-01,2021-07-02,2021-10-04,2021-12-31,0.4201086213864062,0.4201086213864062,0.0,1.6576139628220932,0.0,False
2026-04-23-context-aware-grand-study,11,liquid_us_equity_100,fixed_current_constituents_symbol_limited,none_controller_internal_selection,controller_defined,MRH_tau126_k5,10.0,2018-01-01,2021-10-01,2022-01-03,2022-04-01,0.1275974536387427,0.1275974536387427,0.0,0.55376655175278,0.0,False
2026-04-23-context-aware-grand-study,12,liquid_us_equity_100,fixed_current_constituents_symbol_limited,none_controller_internal_selection,controller_defined,MRH_tau126_k5,10.0,2018-01-01,2021-12-31,2022-04-04,2022-07-05,-0.4791474378267542,-0.4791474378267542,0.0,-1.9599161268901275,0.0,False
2026-04-23-context-aware-grand-study,13,liquid_us_equity_100,fixed_current_constituents_symbol_limited,none_controller_internal_selection,controller_defined,MRH_tau126_k5,10.0,2018-01-01,2022-04-01,2022-07-06,2022-10-03,-0.1978206317393076,-0.1978206317393076,0.0,-1.254541061064947,0.0,False
2026-04-23-context-aware-grand-study,14,liquid_us_equity_100,fixed_current_constituents_symbol_limited,none_controller_internal_selection,controller_defined,MRH_tau126_k5,10.0,2018-01-01,2022-07-05,2022-10-04,2023-01-03,0.5296130178913678,0.5296130178913678,0.0,2.813749970149409,0.0,False
2026-04-23-context-aware-grand-study,15,liquid_us_equity_100,fixed_current_constituents_symbol_limited,none_controller_internal_selection,controller_defined,MRH_tau126_k5,10.0,2018-01-01,2022-10-03,2023-01-04,2023-04-04,0.2606084798976824,0.2606084798976824,0.0,1.2940534461132274,0.0,False
2026-04-23-context-aware-grand-study,16,liquid_us_equity_100,fixed_current_constituents_symbol_limited,none_controller_internal_selection,controller_defined,MRH_tau126_k5,10.0,2018-01-01,2023-01-03,2023-04-05,2023-07-06,0.6023164389672151,0.6023164389672151,0.0,2.4291293894703756,0.0,False
2026-04-23-context-aware-grand-study,17,liquid_us_equity_100,fixed_current_constituents_symbol_limited,none_controller_internal_selection,controller_defined,MRH_tau126_k5,10.0,2018-01-01,2023-04-04,2023-07-07,2023-10-04,-0.143950772877087,-0.143950772877087,0.0,-0.5921113909673129,0.0,False
2026-04-23-context-aware-grand-study,18,liquid_us_equity_100,fixed_current_constituents_symbol_limited,none_controller_internal_selection,controller_defined,MRH_tau126_k5,10.0,2018-01-01,2023-07-06,2023-10-05,2024-01-04,0.608339037359471,0.608339037359471,0.0,2.89222524400913,0.0,False
2026-04-23-context-aware-grand-study,19,liquid_us_equity_100,fixed_current_constituents_symbol_limited,none_controller_internal_selection,controller_defined,MRH_tau126_k5,10.0,2018-01-01,2023-10-04,2024-01-05,2024-04-05,0.3493840859575448,0.3493840859575448,0.0,1.7255816841353375,0.0,False
2026-04-23-context-aware-grand-study,20,liquid_us_equity_100,fixed_current_constituents_symbol_limited,none_controller_internal_selection,controller_defined,MRH_tau126_k5,10.0,2018-01-01,2024-01-04,2024-04-08,2024-07-08,0.4245385740883156,0.4245385740883156,0.0,2.204138946995719,0.0,False
2026-04-23-context-aware-grand-study,21,liquid_us_equity_100,fixed_current_constituents_symbol_limited,none_controller_internal_selection,controller_defined,MRH_tau126_k5,10.0,2018-01-01,2024-04-05,2024-07-09,2024-10-04,-0.7026402174542943,-0.7026402174542943,0.0,-2.4380004295559554,0.0,False
2026-04-23-context-aware-grand-study,0,liquid_us_equity_250,fixed_current_constituents_symbol_limited,none_controller_internal_selection,controller_defined,EW,10.0,2018-01-01,2021-12-09,2022-03-14,2022-06-10,-0.1598957002131396,-0.1598957002131396,0.0,-0.6066250398268838,0.0,False
